order_id,payment_type,payment_installments,payment_value
ORD002480,credit_card,3,85.37
ORD002481,credit_card,1,454.4
ORD002482,credit_card,2,37.44
ORD002483,credit_card,6,316.36
ORD002484,credit_card,2,61.19
ORD002485,credit_card,2,102.06
ORD002486,boleto,1,225.12
ORD002487,boleto,1,116.57
ORD002488,credit_card,1,677.17
ORD002489,boleto,1,169.63
ORD002490,credit_card,1,296.88
ORD002491,credit_card,1,340.94
ORD002492,credit_card,1,164.4
ORD002493,voucher,1,125.73
ORD002494,credit_card,1,407.33
ORD002495,credit_card,10,118.53
ORD002496,credit_card,6,1196.21
ORD002497,voucher,1,139.18
ORD002498,debit_card,1,67.14
ORD002499,credit_card,10,116.29
ORD002500,credit_card,1,1541.99
ORD002501,credit_card,3,27.9
ORD002502,credit_card,2,532.6
ORD002503,credit_card,1,389.94
ORD002504,debit_card,1,91.82
ORD002505,debit_card,1,89.74
ORD002506,credit_card,2,949.72
ORD002507,debit_card,1,370.06
ORD002508,boleto,1,1169.84
ORD002509,credit_card,6,648.92
ORD002510,debit_card,1,1568.03
ORD002511,credit_card,2,470.95
ORD002512,credit_card,1,45.51
ORD002513,credit_card,2,114.68
ORD002514,boleto,1,346.93
ORD002515,boleto,1,305.59
ORD002516,credit_card,1,279.11
ORD002517,credit_card,3,47.05
ORD002518,debit_card,1,1221.09
ORD002519,boleto,1,92.53
ORD002520,credit_card,10,429.9
ORD002521,boleto,1,61.63
ORD002522,debit_card,1,88.06
ORD002523,credit_card,3,1888.52
ORD002524,debit_card,1,86.12
ORD002525,voucher,1,610.2
ORD002526,debit_card,1,656.61
ORD002527,voucher,1,174.91
ORD002528,credit_card,2,192.88
ORD002529,credit_card,1,56.3
ORD002530,credit_card,1,201.45
ORD002531,credit_card,3,511.19
ORD002532,boleto,1,1360.93
ORD002533,debit_card,1,201.05
ORD002534,credit_card,2,215.41
ORD002535,boleto,1,158.33
ORD002536,voucher,1,433.44
ORD002537,credit_card,3,64.46
ORD002538,voucher,1,47.13
ORD002539,credit_card,3,349.39
ORD002540,debit_card,1,142.65
ORD002541,credit_card,1,257.56
ORD002542,credit_card,6,220.28
ORD002543,credit_card,1,1345.25
ORD002544,debit_card,1,390.64
ORD002545,credit_card,3,840.44
ORD002546,credit_card,1,713.92
ORD002547,credit_card,6,534.45
ORD002548,credit_card,1,919.8
ORD002549,boleto,1,262.46
ORD002550,voucher,1,1068.58
ORD002551,boleto,1,474.34
ORD002552,credit_card,3,637.08
ORD002553,credit_card,2,1444.97
ORD002554,credit_card,1,22.81
ORD002555,credit_card,6,52.5
ORD002556,credit_card,10,77.29
ORD002557,credit_card,6,80.36
ORD002558,credit_card,1,326.27
ORD002559,boleto,1,303.3
ORD002560,credit_card,10,142.94
ORD002561,debit_card,1,1112.07
ORD002562,boleto,1,1039.1
ORD002563,debit_card,1,740.4
ORD002564,credit_card,1,394.61
ORD002565,credit_card,2,60.59
ORD002566,boleto,1,158.33
ORD002567,credit_card,1,292.03
ORD002568,credit_card,6,128.89
ORD002569,debit_card,1,891.84
ORD002570,credit_card,6,1706.3
ORD002571,boleto,1,168.54
ORD002572,debit_card,1,68.5
ORD002573,debit_card,1,61.93
ORD002574,credit_card,3,384.83
ORD002575,voucher,1,268.25
ORD002576,debit_card,1,1629.36
ORD002577,credit_card,1,140.9
ORD002578,credit_card,2,178.54
ORD002579,credit_card,1,254.43
ORD002580,credit_card,1,356.59
ORD002581,boleto,1,73.51
ORD002582,debit_card,1,164.58
ORD002583,credit_card,6,380.45
ORD002584,credit_card,6,1340.52
ORD002585,credit_card,2,58.23
ORD002586,credit_card,2,275.27
ORD002587,credit_card,3,127.6
ORD002588,credit_card,2,53.6
ORD002589,credit_card,1,338.53
ORD002590,credit_card,2,1787.41
ORD002591,debit_card,1,45.0
ORD002592,credit_card,1,1653.81
ORD002593,credit_card,1,320.39
ORD002594,credit_card,6,370.61
ORD002595,boleto,1,2214.88
ORD002596,voucher,1,229.71
ORD002597,credit_card,1,126.84
ORD002598,credit_card,3,60.16
ORD002599,voucher,1,58.75
ORD002600,debit_card,1,92.35
ORD002601,boleto,1,60.83
ORD002602,boleto,1,1078.53
ORD002603,credit_card,1,337.03
ORD002604,voucher,1,103.61
ORD002605,credit_card,1,225.0
ORD002606,debit_card,1,601.19
ORD002607,debit_card,1,65.74
ORD002608,credit_card,10,1256.47
ORD002609,boleto,1,886.67
ORD002610,boleto,1,232.96
ORD002611,credit_card,2,152.77
ORD002612,credit_card,2,523.24
ORD002613,credit_card,1,92.98
ORD002614,credit_card,1,492.1
ORD002615,debit_card,1,463.15
ORD002616,credit_card,2,28.88
ORD002617,credit_card,2,1631.78
ORD002618,voucher,1,116.6
ORD002619,boleto,1,1376.82
ORD002620,boleto,1,712.09
ORD002621,credit_card,2,519.4
ORD002622,credit_card,1,171.53
ORD002623,voucher,1,154.58
ORD002624,debit_card,1,155.72
ORD002625,credit_card,2,1453.6
ORD002626,credit_card,1,250.25
ORD002627,debit_card,1,218.6
ORD002628,boleto,1,891.57
ORD002629,debit_card,1,200.82
ORD002630,credit_card,2,261.58
ORD002631,credit_card,6,238.73
ORD002632,boleto,1,119.25
ORD002633,debit_card,1,1058.47
ORD002634,voucher,1,45.63
ORD002635,credit_card,10,335.54
ORD002636,credit_card,1,445.88
ORD002637,credit_card,1,778.4
ORD002638,debit_card,1,550.35
ORD002639,credit_card,10,198.92
ORD002640,credit_card,2,118.94
ORD002641,credit_card,1,64.67
ORD002642,credit_card,3,273.43
ORD002643,credit_card,3,544.14
ORD002644,debit_card,1,80.19
ORD002645,credit_card,10,154.04
ORD002646,credit_card,2,99.55
ORD002647,boleto,1,125.21
ORD002648,credit_card,3,53.66
ORD002649,debit_card,1,134.57
ORD002650,debit_card,1,99.8
ORD002651,debit_card,1,59.79
ORD002652,voucher,1,363.0
ORD002653,debit_card,1,39.86
ORD002654,voucher,1,489.53
ORD002655,debit_card,1,1046.25
ORD002656,debit_card,1,1051.65
ORD002657,debit_card,1,1223.69
ORD002658,debit_card,1,63.26
ORD002659,debit_card,1,377.19
ORD002660,debit_card,1,524.39
ORD002661,boleto,1,25.47
ORD002662,credit_card,2,194.67
ORD002663,debit_card,1,2119.18
ORD002664,credit_card,2,197.93
ORD002665,credit_card,6,858.2
ORD002666,debit_card,1,58.69
ORD002667,credit_card,3,390.72
ORD002668,boleto,1,635.83
ORD002669,credit_card,10,34.69
ORD002670,credit_card,1,153.49
ORD002671,boleto,1,136.89
ORD002672,credit_card,6,103.57
ORD002673,credit_card,6,154.19
ORD002674,boleto,1,2627.67
ORD002675,credit_card,3,1492.09
ORD002676,credit_card,6,190.18
ORD002677,credit_card,1,50.67
ORD002678,boleto,1,242.67
ORD002679,boleto,1,270.2
ORD002680,credit_card,6,2182.7
ORD002681,debit_card,1,857.87
ORD002682,credit_card,6,638.28
ORD002683,credit_card,2,106.45
ORD002684,credit_card,1,191.49
ORD002685,voucher,1,122.8
ORD002686,boleto,1,924.06
ORD002687,credit_card,10,139.61
ORD002688,credit_card,1,69.49
ORD002689,boleto,1,81.94
ORD002690,credit_card,1,103.51
ORD002691,credit_card,6,1695.87
ORD002692,credit_card,2,233.17
ORD002693,debit_card,1,225.37
ORD002694,boleto,1,227.34
ORD002695,boleto,1,408.39
ORD002696,credit_card,1,889.46
ORD002697,credit_card,6,299.05
ORD002698,credit_card,6,839.71
ORD002699,debit_card,1,152.86
ORD002700,debit_card,1,1851.64
ORD002701,credit_card,3,141.69
ORD002702,credit_card,1,214.54
ORD002703,boleto,1,741.76
ORD002704,credit_card,10,457.76
ORD002705,boleto,1,164.82
ORD002706,debit_card,1,77.0
ORD002707,credit_card,1,306.39
ORD002708,credit_card,1,172.48
ORD002709,debit_card,1,321.98
ORD002710,credit_card,2,306.99
ORD002711,boleto,1,757.35
ORD002712,credit_card,1,64.49
ORD002713,voucher,1,72.19
ORD002714,credit_card,6,281.86
ORD002715,credit_card,2,1036.98
ORD002716,credit_card,6,58.37
ORD002717,credit_card,1,409.88
ORD002718,debit_card,1,1106.74
ORD002719,boleto,1,424.05
ORD002720,voucher,1,97.81
ORD002721,debit_card,1,247.57
ORD002722,debit_card,1,453.36
ORD002723,credit_card,10,324.01
ORD002724,credit_card,1,39.64
ORD002725,credit_card,1,1302.51
ORD002726,credit_card,3,1582.3
ORD002727,debit_card,1,796.15
ORD002728,credit_card,2,1457.02
ORD002729,credit_card,1,555.95
ORD002730,credit_card,2,382.02
ORD002731,credit_card,2,552.06
ORD002732,credit_card,2,153.13
ORD002733,credit_card,2,74.32
ORD002734,credit_card,2,522.13
ORD002735,voucher,1,1217.83
ORD002736,credit_card,1,1491.11
ORD002737,credit_card,1,86.23
ORD002738,credit_card,6,435.81
ORD002739,credit_card,10,450.66
ORD002740,boleto,1,622.25
ORD002741,credit_card,1,85.39
ORD002742,credit_card,1,366.09
ORD002743,credit_card,10,474.89
ORD002744,voucher,1,285.42
ORD002745,credit_card,1,1069.3
ORD002746,credit_card,2,309.48
ORD002747,credit_card,1,167.13
ORD002748,credit_card,10,92.21
ORD002749,boleto,1,114.24
ORD002750,boleto,1,229.0
ORD002751,credit_card,1,283.62
ORD002752,voucher,1,643.35
ORD002753,boleto,1,789.35
ORD002754,boleto,1,1031.37
ORD002755,credit_card,1,125.89
ORD002756,credit_card,1,152.92
ORD002757,debit_card,1,264.8
ORD002758,credit_card,3,1292.57
ORD002759,debit_card,1,165.47
ORD002760,boleto,1,290.63
ORD002761,voucher,1,860.49
ORD002762,credit_card,10,52.75
ORD002763,voucher,1,2170.26
ORD002764,voucher,1,56.49
ORD002765,credit_card,1,136.15
ORD002766,credit_card,2,1349.89
ORD002767,credit_card,1,978.17
ORD002768,credit_card,1,307.63
ORD002769,credit_card,2,63.43
ORD002770,credit_card,1,126.09
ORD002771,credit_card,2,592.62
ORD002772,credit_card,3,69.96
ORD002773,credit_card,2,114.45
ORD002774,boleto,1,622.97
ORD002775,debit_card,1,1540.46
ORD002776,credit_card,6,922.2
ORD002777,boleto,1,88.3
ORD002778,credit_card,2,151.15
ORD002779,credit_card,1,53.76
ORD002780,debit_card,1,959.41
ORD002781,credit_card,10,1474.97
ORD002782,boleto,1,62.56
ORD002783,credit_card,3,31.13
ORD002784,voucher,1,86.75
ORD002785,boleto,1,190.26
ORD002786,credit_card,6,96.12
ORD002787,voucher,1,185.97
ORD002788,credit_card,2,468.35
ORD002789,debit_card,1,315.05
ORD002790,credit_card,3,806.95
ORD002791,credit_card,2,231.4
ORD002792,voucher,1,897.32
ORD002793,credit_card,2,329.94
ORD002794,boleto,1,245.16
ORD002795,credit_card,6,60.19
ORD002796,credit_card,6,629.8
ORD002797,boleto,1,125.13
ORD002798,credit_card,3,58.39
ORD002799,credit_card,10,965.15
ORD002800,boleto,1,549.78
ORD002801,debit_card,1,2731.96
ORD002802,debit_card,1,81.48
ORD002803,debit_card,1,73.65
ORD002804,credit_card,6,1305.76
ORD002805,debit_card,1,125.66
ORD002806,credit_card,6,641.92
ORD002807,debit_card,1,1746.96
ORD002808,credit_card,1,61.68
ORD002809,debit_card,1,355.92
ORD002810,credit_card,6,215.72
ORD002811,boleto,1,2214.56
ORD002812,boleto,1,115.98
ORD002813,credit_card,1,143.7
ORD002814,credit_card,1,139.75
ORD002815,debit_card,1,1024.63
ORD002816,credit_card,3,127.77
ORD002817,credit_card,10,753.91
ORD002818,credit_card,6,376.42
ORD002819,credit_card,2,126.69
ORD002820,voucher,1,555.1
ORD002821,credit_card,6,1118.8
ORD002822,boleto,1,434.44
ORD002823,credit_card,6,385.4
ORD002824,boleto,1,676.7
ORD002825,boleto,1,93.95
ORD002826,credit_card,1,616.27
ORD002827,credit_card,1,182.9
ORD002828,credit_card,1,1144.01
ORD002829,boleto,1,238.3
ORD002830,debit_card,1,451.09
ORD002831,voucher,1,184.82
ORD002832,voucher,1,428.47
ORD002833,boleto,1,318.18
ORD002834,credit_card,1,54.93
ORD002835,credit_card,10,312.04
ORD002836,debit_card,1,274.82
ORD002837,debit_card,1,164.94
ORD002838,credit_card,1,843.43
ORD002839,credit_card,1,651.08
ORD002840,credit_card,3,67.07
ORD002841,credit_card,1,97.27
ORD002842,credit_card,10,123.07
ORD002843,credit_card,1,341.39
ORD002844,credit_card,1,787.0
ORD002845,boleto,1,227.77
ORD002846,boleto,1,638.99
ORD002847,credit_card,10,578.52
ORD002848,voucher,1,1396.76
ORD002849,credit_card,3,352.76
ORD002850,credit_card,2,850.45
ORD002851,voucher,1,32.86
ORD002852,debit_card,1,38.96
ORD002853,boleto,1,88.42
ORD002854,boleto,1,232.15
ORD002855,credit_card,3,643.79
ORD002856,credit_card,6,887.3
ORD002857,credit_card,1,73.94
ORD002858,credit_card,1,1364.3
ORD002859,credit_card,2,1009.09
ORD002860,boleto,1,357.33
ORD002861,credit_card,1,759.93
ORD002862,credit_card,2,151.59
ORD002863,boleto,1,64.12
ORD002864,boleto,1,694.08
ORD002865,credit_card,1,92.59
ORD002866,boleto,1,880.23
ORD002867,credit_card,6,143.94
ORD002868,credit_card,2,147.5
ORD002869,credit_card,1,143.87
ORD002870,debit_card,1,148.16
ORD002871,credit_card,6,932.26
ORD002872,credit_card,2,429.98
ORD002873,boleto,1,978.14
ORD002874,debit_card,1,94.74
ORD002875,credit_card,1,185.82
ORD002876,credit_card,2,720.71
ORD002877,voucher,1,225.85
ORD002878,boleto,1,161.11
ORD002879,credit_card,3,188.56
ORD002880,debit_card,1,355.49
ORD002881,credit_card,2,134.11
ORD002882,credit_card,10,119.58
ORD002883,debit_card,1,514.9
ORD002884,voucher,1,181.24
ORD002885,boleto,1,139.6
ORD002886,credit_card,1,505.94
ORD002887,voucher,1,252.44
ORD002888,credit_card,2,107.65
ORD002889,credit_card,2,959.6
ORD002890,boleto,1,931.7
ORD002891,credit_card,1,255.87
ORD002892,credit_card,6,1105.49
ORD002893,credit_card,3,1198.71
ORD002894,debit_card,1,1658.89
ORD002895,credit_card,1,86.22
ORD002896,credit_card,6,67.45
ORD002897,credit_card,2,16.28
ORD002898,credit_card,1,148.94
ORD002899,credit_card,1,82.71
ORD002900,credit_card,3,253.11
ORD002901,credit_card,2,682.68
ORD002902,credit_card,1,60.87
ORD002903,boleto,1,1345.36
ORD002904,debit_card,1,196.34
ORD002905,credit_card,2,644.1
ORD002906,credit_card,1,1013.86
ORD002907,credit_card,2,195.17
ORD002908,credit_card,6,735.78
ORD002909,debit_card,1,91.56
ORD002910,credit_card,3,271.64
ORD002911,debit_card,1,39.9
ORD002912,boleto,1,812.54
ORD002913,credit_card,6,304.87
ORD002914,credit_card,1,437.05
ORD002915,voucher,1,102.2
ORD002916,debit_card,1,115.78
ORD002917,voucher,1,917.38
ORD002918,debit_card,1,511.02
ORD002919,credit_card,10,610.52
ORD002920,debit_card,1,934.35
ORD002921,boleto,1,1610.4
ORD002922,boleto,1,46.61
ORD002923,credit_card,1,467.2
ORD002924,debit_card,1,82.97
ORD002925,credit_card,1,179.97
ORD002926,credit_card,3,381.78
ORD002927,credit_card,1,282.81
ORD002928,credit_card,2,590.31
ORD002929,credit_card,2,238.98
ORD002930,debit_card,1,228.57
ORD002931,debit_card,1,1885.76
ORD002932,credit_card,3,45.11
ORD002933,credit_card,1,205.52
ORD002934,credit_card,1,161.45
ORD002935,debit_card,1,98.34
ORD002936,debit_card,1,1485.92
ORD002937,voucher,1,2536.77
ORD002938,boleto,1,925.22
ORD002939,credit_card,1,558.21
ORD002940,credit_card,3,217.46
ORD002941,credit_card,1,72.39
ORD002942,credit_card,3,1052.17
ORD002943,boleto,1,116.1
ORD002944,credit_card,10,348.61
ORD002945,debit_card,1,143.24
ORD002946,debit_card,1,370.48
ORD002947,boleto,1,112.46
ORD002948,boleto,1,494.25
ORD002949,credit_card,1,366.31
ORD002950,debit_card,1,385.73
ORD002951,credit_card,3,1191.63
ORD002952,boleto,1,991.72
ORD002953,debit_card,1,350.1
ORD002954,credit_card,6,133.79
ORD002955,credit_card,1,806.27
ORD002956,credit_card,2,353.78
ORD002957,debit_card,1,131.53
ORD002958,credit_card,3,214.43
ORD002959,credit_card,1,147.25
ORD002960,credit_card,1,1895.15
ORD002961,debit_card,1,94.23
ORD002962,boleto,1,779.78
ORD002963,credit_card,6,135.57
ORD002964,credit_card,1,95.45
ORD002965,debit_card,1,140.98
ORD002966,debit_card,1,1271.77
ORD002967,boleto,1,1591.32
ORD002968,credit_card,1,1031.62
ORD002969,debit_card,1,514.05
ORD002970,credit_card,2,163.25
ORD002971,credit_card,2,154.34
ORD002972,credit_card,3,121.37
ORD002973,credit_card,2,420.41
ORD002974,debit_card,1,44.34
ORD002975,credit_card,10,612.22
ORD002976,credit_card,2,67.74
ORD002977,debit_card,1,1701.97
ORD002978,credit_card,1,397.98
ORD002979,boleto,1,378.69
ORD002980,credit_card,1,1196.92
ORD002981,credit_card,2,175.21
ORD002982,credit_card,1,363.6
ORD002983,boleto,1,266.58
ORD002984,credit_card,1,78.71
ORD002985,voucher,1,239.0
ORD002986,credit_card,6,263.68
ORD002987,boleto,1,1768.43
ORD002988,debit_card,1,1430.01
ORD002989,credit_card,2,782.9
ORD002990,credit_card,6,64.45
ORD002991,credit_card,1,142.51
ORD002992,debit_card,1,108.23
ORD002993,credit_card,6,268.12
ORD002994,credit_card,2,56.97
ORD002995,credit_card,1,300.61
ORD002996,credit_card,6,203.45
ORD002997,debit_card,1,290.98
ORD002998,debit_card,1,170.3
ORD002999,credit_card,2,153.47
ORD003000,credit_card,2,255.94
ORD003001,debit_card,1,69.05
ORD003002,credit_card,2,1399.72
ORD003003,debit_card,1,66.95
ORD003004,boleto,1,80.04
ORD003005,credit_card,1,94.32
ORD003006,credit_card,3,322.61
ORD003007,credit_card,1,51.73
ORD003008,credit_card,1,704.35
ORD003009,credit_card,6,36.5
ORD003010,credit_card,2,2111.19
ORD003011,credit_card,3,613.46
ORD003012,debit_card,1,222.68
ORD003013,credit_card,1,656.36
ORD003014,debit_card,1,483.77
ORD003015,credit_card,3,70.07
ORD003016,credit_card,6,165.76
ORD003017,credit_card,1,303.15
ORD003018,credit_card,1,144.89
ORD003019,boleto,1,1578.79
ORD003020,credit_card,2,266.96
ORD003021,voucher,1,78.54
ORD003022,boleto,1,338.55
ORD003023,credit_card,2,248.59
ORD003024,voucher,1,453.57
ORD003025,credit_card,2,1627.65
ORD003026,debit_card,1,212.86
ORD003027,boleto,1,1573.14
ORD003028,credit_card,2,153.03
ORD003029,credit_card,6,366.19
ORD003030,credit_card,1,58.88
ORD003031,voucher,1,88.49
ORD003032,credit_card,6,183.95
ORD003033,boleto,1,96.14
ORD003034,boleto,1,221.79
ORD003035,credit_card,2,1176.43
ORD003036,boleto,1,597.34
ORD003037,voucher,1,2495.78
ORD003038,credit_card,1,65.44
ORD003039,credit_card,10,692.05
ORD003040,credit_card,1,86.44
ORD003041,credit_card,10,187.62
ORD003042,credit_card,1,142.86
ORD003043,credit_card,1,149.47
ORD003044,debit_card,1,196.47
ORD003045,credit_card,3,921.72
ORD003046,credit_card,3,103.86
ORD003047,credit_card,2,395.84
ORD003048,voucher,1,260.8
ORD003049,voucher,1,65.63
ORD003050,credit_card,1,70.53
ORD003051,credit_card,10,95.9
ORD003052,boleto,1,217.18
ORD003053,credit_card,1,357.36
ORD003054,credit_card,2,1509.63
ORD003055,boleto,1,397.15
ORD003056,credit_card,1,334.72
ORD003057,credit_card,10,406.24
ORD003058,credit_card,6,1279.28
ORD003059,boleto,1,121.38
ORD003060,credit_card,3,447.65
ORD003061,debit_card,1,63.4
ORD003062,voucher,1,220.1
ORD003063,credit_card,6,1663.19
ORD003064,credit_card,1,33.24
ORD003065,debit_card,1,178.65
ORD003066,credit_card,6,2269.68
ORD003067,debit_card,1,1377.01
ORD003068,credit_card,1,124.49
ORD003069,credit_card,1,419.21
ORD003070,credit_card,1,431.95
ORD003071,debit_card,1,1533.08
ORD003072,credit_card,1,63.63
ORD003073,credit_card,10,1299.61
ORD003074,credit_card,1,865.54
ORD003075,credit_card,1,266.35
ORD003076,boleto,1,751.04
ORD003077,credit_card,10,261.39
ORD003078,credit_card,2,305.8
ORD003079,debit_card,1,67.88
ORD003080,credit_card,1,459.44
ORD003081,credit_card,1,134.97
ORD003082,credit_card,10,110.83
ORD003083,debit_card,1,1124.49
ORD003084,credit_card,2,200.63
ORD003085,boleto,1,395.34
ORD003086,boleto,1,883.46
ORD003087,voucher,1,1931.16
ORD003088,debit_card,1,518.21
ORD003089,credit_card,2,1845.2
ORD003090,credit_card,3,66.53
ORD003091,credit_card,3,184.33
ORD003092,voucher,1,48.61
ORD003093,credit_card,6,391.99
ORD003094,debit_card,1,796.22
ORD003095,credit_card,1,124.94
ORD003096,debit_card,1,62.99
ORD003097,credit_card,3,350.92
ORD003098,credit_card,2,1717.3
ORD003099,credit_card,1,185.92
ORD003100,voucher,1,68.45
ORD003101,voucher,1,596.71
ORD003102,debit_card,1,55.73
ORD003103,credit_card,3,728.86
ORD003104,credit_card,1,517.48
ORD003105,debit_card,1,186.91
ORD003106,debit_card,1,380.01
ORD003107,credit_card,3,589.99
ORD003108,boleto,1,117.71
ORD003109,boleto,1,756.99
ORD003110,debit_card,1,134.75
ORD003111,credit_card,1,290.87
ORD003112,credit_card,1,79.24
ORD003113,credit_card,1,268.27
ORD003114,boleto,1,617.42
ORD003115,voucher,1,324.23
ORD003116,boleto,1,235.95
ORD003117,credit_card,3,56.97
ORD003118,credit_card,3,471.72
ORD003119,boleto,1,419.25
ORD003120,credit_card,1,174.29
ORD003121,voucher,1,23.72
ORD003122,credit_card,1,165.83
ORD003123,debit_card,1,215.44
ORD003124,boleto,1,87.48
ORD003125,credit_card,2,1808.83
ORD003126,credit_card,2,188.33
ORD003127,credit_card,1,151.76
ORD003128,credit_card,1,709.34
ORD003129,credit_card,1,286.5
ORD003130,credit_card,10,1297.15
ORD003131,credit_card,1,447.4
ORD003132,credit_card,3,71.53
ORD003133,voucher,1,993.31
ORD003134,voucher,1,67.69
ORD003135,credit_card,3,1225.24
ORD003136,voucher,1,152.35
ORD003137,credit_card,1,209.24
ORD003138,credit_card,1,887.21
ORD003139,credit_card,1,282.01
ORD003140,boleto,1,54.01
ORD003141,debit_card,1,53.4
ORD003142,credit_card,2,403.24
ORD003143,credit_card,2,1868.38
ORD003144,credit_card,6,1654.78
ORD003145,credit_card,10,71.55
ORD003146,boleto,1,90.78
ORD003147,credit_card,10,77.66
ORD003148,credit_card,6,697.38
ORD003149,credit_card,3,44.58
ORD003150,debit_card,1,821.14
ORD003151,credit_card,1,587.55
ORD003152,credit_card,2,50.52
ORD003153,credit_card,6,87.7
ORD003154,credit_card,1,941.1
ORD003155,credit_card,10,811.29
ORD003156,debit_card,1,207.81
ORD003157,boleto,1,1357.65
ORD003158,credit_card,6,110.28
ORD003159,credit_card,2,134.45
ORD003160,debit_card,1,308.73
ORD003161,credit_card,1,277.97
ORD003162,credit_card,3,68.92
ORD003163,credit_card,1,54.87
ORD003164,voucher,1,932.11
ORD003165,credit_card,3,1448.44
ORD003166,debit_card,1,2163.85
ORD003167,credit_card,3,119.29
ORD003168,boleto,1,374.83
ORD003169,debit_card,1,882.99
ORD003170,boleto,1,1118.44
ORD003171,boleto,1,2089.27
ORD003172,boleto,1,65.64
ORD003173,credit_card,3,598.85
ORD003174,credit_card,1,1617.76
ORD003175,debit_card,1,84.93
ORD003176,debit_card,1,1380.77
ORD003177,debit_card,1,720.27
ORD003178,credit_card,10,72.28
ORD003179,boleto,1,364.91
ORD003180,debit_card,1,66.78
ORD003181,credit_card,1,91.16
ORD003182,credit_card,1,706.96
ORD003183,boleto,1,381.83
ORD003184,credit_card,1,174.94
ORD003185,voucher,1,1769.35
ORD003186,credit_card,2,99.3
ORD003187,boleto,1,756.22
ORD003188,credit_card,1,3066.4
ORD003189,voucher,1,1082.26
ORD003190,credit_card,3,1377.08
ORD003191,debit_card,1,27.63
ORD003192,boleto,1,716.24
ORD003193,credit_card,1,997.34
ORD003194,credit_card,1,811.34
ORD003195,debit_card,1,468.11
ORD003196,boleto,1,171.75
ORD003197,credit_card,3,1381.14
ORD003198,credit_card,3,233.3
ORD003199,debit_card,1,372.88
ORD003200,credit_card,6,602.39
ORD003201,credit_card,6,62.0
ORD003202,debit_card,1,249.94
ORD003203,credit_card,10,319.09
ORD003204,credit_card,1,105.81
ORD003205,boleto,1,326.04
ORD003206,credit_card,1,724.46
ORD003207,boleto,1,846.61
ORD003208,credit_card,1,474.34
ORD003209,credit_card,2,273.04
ORD003210,boleto,1,1091.47
ORD003211,credit_card,1,130.17
ORD003212,credit_card,2,71.3
ORD003213,credit_card,1,52.3
ORD003214,voucher,1,543.72
ORD003215,credit_card,1,924.6
ORD003216,credit_card,2,663.79
ORD003217,debit_card,1,182.72
ORD003218,credit_card,1,203.43
ORD003219,debit_card,1,443.42
ORD003220,boleto,1,630.97
ORD003221,debit_card,1,45.56
ORD003222,credit_card,2,87.05
ORD003223,credit_card,1,424.49
ORD003224,credit_card,2,247.01
ORD003225,credit_card,1,307.11
ORD003226,credit_card,1,44.04
ORD003227,credit_card,3,1379.26
ORD003228,credit_card,10,1064.07
ORD003229,credit_card,3,610.64
ORD003230,credit_card,1,897.65
ORD003231,debit_card,1,169.54
ORD003232,voucher,1,78.47
ORD003233,credit_card,2,554.27
ORD003234,credit_card,1,1493.85
ORD003235,credit_card,2,79.87
ORD003236,boleto,1,74.31
ORD003237,credit_card,6,253.52
ORD003238,boleto,1,192.53
ORD003239,credit_card,6,106.61
ORD003240,credit_card,1,659.99
ORD003241,credit_card,1,101.02
ORD003242,debit_card,1,26.43
ORD003243,credit_card,1,56.03
ORD003244,credit_card,1,70.52
ORD003245,credit_card,1,189.37
ORD003246,debit_card,1,1456.69
ORD003247,boleto,1,929.69
ORD003248,debit_card,1,955.19
ORD003249,credit_card,1,243.07
ORD003250,debit_card,1,132.25
ORD003251,credit_card,6,232.19
ORD003252,debit_card,1,1028.75
ORD003253,credit_card,10,712.22
ORD003254,credit_card,1,969.32
ORD003255,debit_card,1,158.84
ORD003256,boleto,1,52.99
ORD003257,credit_card,1,257.8
ORD003258,credit_card,2,74.87
ORD003259,debit_card,1,475.41
ORD003260,boleto,1,111.89
ORD003261,credit_card,3,288.61
ORD003262,debit_card,1,592.9
ORD003263,credit_card,10,620.12
ORD003264,voucher,1,274.86
ORD003265,credit_card,1,208.49
ORD003266,debit_card,1,39.93
ORD003267,credit_card,6,516.95
ORD003268,credit_card,6,196.52
ORD003269,credit_card,10,927.49
ORD003270,credit_card,1,180.9
ORD003271,credit_card,10,1473.5
ORD003272,debit_card,1,62.99
ORD003273,credit_card,6,163.64
ORD003274,boleto,1,108.21
ORD003275,credit_card,1,375.92
ORD003276,debit_card,1,60.1
ORD003277,debit_card,1,883.35
ORD003278,credit_card,2,416.31
ORD003279,credit_card,6,311.53
ORD003280,boleto,1,152.21
ORD003281,debit_card,1,1041.33
ORD003282,credit_card,1,100.91
ORD003283,credit_card,1,1799.23
ORD003284,debit_card,1,139.4
ORD003285,credit_card,2,27.37
ORD003286,debit_card,1,1260.6
ORD003287,voucher,1,862.63
ORD003288,boleto,1,182.54
ORD003289,voucher,1,113.84
ORD003290,credit_card,1,135.7
ORD003291,credit_card,2,199.74
ORD003292,boleto,1,1289.19
ORD003293,credit_card,1,232.94
ORD003294,credit_card,1,177.35
ORD003295,credit_card,6,1318.99
ORD003296,debit_card,1,1181.76
ORD003297,boleto,1,199.15
ORD003298,boleto,1,244.64
ORD003299,voucher,1,1212.19
ORD003300,debit_card,1,58.43
ORD003301,voucher,1,46.53
ORD003302,credit_card,2,315.44
ORD003303,boleto,1,1080.45
ORD003304,boleto,1,111.51
ORD003305,boleto,1,379.45
