order_id,customer_id,order_purchase_timestamp,order_status
ORD003440,OC003440,2024-06-13 14:00:00,delivered
ORD003441,OC003441,2023-06-11 19:00:00,delivered
ORD003442,OC003442,2024-03-22 08:00:00,delivered
ORD003443,OC003443,2024-09-26 21:00:00,delivered
ORD003444,OC003444,2024-01-21 21:00:00,delivered
ORD003445,OC003445,2023-01-07 08:00:00,delivered
ORD003446,OC003446,2023-05-24 16:00:00,delivered
ORD003447,OC003447,2023-09-06 15:00:00,delivered
ORD003448,OC003448,2024-01-20 12:00:00,delivered
ORD003449,OC003449,2023-01-20 11:00:00,delivered
ORD003450,OC003450,2023-11-17 15:00:00,delivered
ORD003451,OC003451,2024-11-06 21:00:00,delivered
ORD003452,OC003452,2024-12-07 16:00:00,delivered
ORD003453,OC003453,2023-08-12 18:00:00,delivered
ORD003454,OC003454,2024-05-27 14:00:00,delivered
ORD003455,OC003455,2023-07-21 18:00:00,delivered
ORD003456,OC003456,2023-10-03 19:00:00,delivered
ORD003457,OC003457,2024-10-26 13:00:00,delivered
ORD003458,OC003458,2024-08-13 19:00:00,delivered
ORD003459,OC003459,2023-04-16 17:00:00,shipped
ORD003460,OC003460,2023-12-20 11:00:00,delivered
ORD003461,OC003461,2023-01-08 15:00:00,shipped
ORD003462,OC003462,2024-01-03 14:00:00,delivered
ORD003463,OC003463,2024-03-15 14:00:00,delivered
ORD003464,OC003464,2024-05-09 10:00:00,delivered
ORD003465,OC003465,2024-06-01 17:00:00,delivered
ORD003466,OC003466,2023-04-14 18:00:00,delivered
ORD003467,OC003467,2023-09-02 13:00:00,delivered
ORD003468,OC003468,2023-11-23 08:00:00,delivered
ORD003469,OC003469,2024-11-12 12:00:00,delivered
ORD003470,OC003470,2024-12-19 12:00:00,delivered
ORD003471,OC003471,2023-02-08 17:00:00,delivered
ORD003472,OC003472,2024-08-21 08:00:00,delivered
ORD003473,OC003473,2024-12-03 12:00:00,delivered
ORD003474,OC003474,2023-11-05 15:00:00,delivered
ORD003475,OC003475,2024-03-18 08:00:00,delivered
ORD003476,OC003476,2023-11-08 16:00:00,delivered
ORD003477,OC003477,2024-08-17 11:00:00,delivered
ORD003478,OC003478,2024-11-09 14:00:00,delivered
ORD003479,OC003479,2024-12-15 10:00:00,canceled
ORD003480,OC003480,2024-04-06 08:00:00,delivered
ORD003481,OC003481,2024-05-25 12:00:00,delivered
ORD003482,OC003482,2024-07-27 17:00:00,delivered
ORD003483,OC003483,2024-09-27 19:00:00,delivered
ORD003484,OC003484,2024-10-13 08:00:00,delivered
ORD003485,OC003485,2024-12-16 16:00:00,delivered
ORD003486,OC003486,2023-11-05 16:00:00,delivered
ORD003487,OC003487,2024-09-11 11:00:00,delivered
ORD003488,OC003488,2023-08-11 10:00:00,delivered
ORD003489,OC003489,2023-09-08 15:00:00,delivered
ORD003490,OC003490,2024-03-12 19:00:00,delivered
ORD003491,OC003491,2023-11-10 12:00:00,delivered
ORD003492,OC003492,2024-06-26 20:00:00,delivered
ORD003493,OC003493,2023-08-25 18:00:00,delivered
ORD003494,OC003494,2023-06-11 13:00:00,delivered
ORD003495,OC003495,2024-11-24 08:00:00,delivered
ORD003496,OC003496,2023-04-17 18:00:00,delivered
ORD003497,OC003497,2024-02-18 18:00:00,delivered
ORD003498,OC003498,2023-07-03 08:00:00,delivered
ORD003499,OC003499,2023-02-05 08:00:00,delivered
ORD003500,OC003500,2023-02-25 19:00:00,delivered
ORD003501,OC003501,2023-06-14 15:00:00,delivered
ORD003502,OC003502,2023-10-27 16:00:00,delivered
ORD003503,OC003503,2023-11-13 13:00:00,delivered
ORD003504,OC003504,2023-12-07 14:00:00,delivered
ORD003505,OC003505,2024-11-22 15:00:00,delivered
ORD003506,OC003506,2023-09-23 13:00:00,delivered
ORD003507,OC003507,2024-12-11 14:00:00,delivered
ORD003508,OC003508,2024-04-15 14:00:00,delivered
ORD003509,OC003509,2023-12-11 11:00:00,delivered
ORD003510,OC003510,2024-04-23 12:00:00,delivered
ORD003511,OC003511,2024-02-09 13:00:00,delivered
ORD003512,OC003512,2024-05-21 20:00:00,delivered
ORD003513,OC003513,2024-07-17 17:00:00,delivered
ORD003514,OC003514,2024-08-19 17:00:00,shipped
ORD003515,OC003515,2023-09-26 20:00:00,delivered
ORD003516,OC003516,2023-12-18 11:00:00,delivered
ORD003517,OC003517,2024-01-08 16:00:00,delivered
ORD003518,OC003518,2023-11-23 12:00:00,delivered
ORD003519,OC003519,2024-11-17 09:00:00,delivered
ORD003520,OC003520,2024-12-24 13:00:00,delivered
ORD003521,OC003521,2024-11-20 20:00:00,delivered
ORD003522,OC003522,2023-12-11 11:00:00,delivered
ORD003523,OC003523,2024-01-18 21:00:00,delivered
ORD003524,OC003524,2024-05-21 09:00:00,delivered
ORD003525,OC003525,2024-09-10 18:00:00,delivered
ORD003526,OC003526,2024-01-02 08:00:00,delivered
ORD003527,OC003527,2024-01-18 18:00:00,delivered
ORD003528,OC003528,2024-03-17 13:00:00,delivered
ORD003529,OC003529,2024-04-07 16:00:00,delivered
ORD003530,OC003530,2023-07-06 19:00:00,delivered
ORD003531,OC003531,2023-11-22 12:00:00,delivered
ORD003532,OC003532,2024-03-13 15:00:00,delivered
ORD003533,OC003533,2024-06-10 13:00:00,delivered
ORD003534,OC003534,2024-04-17 14:00:00,canceled
ORD003535,OC003535,2023-06-11 12:00:00,delivered
ORD003536,OC003536,2023-10-05 12:00:00,delivered
ORD003537,OC003537,2024-10-07 13:00:00,delivered
ORD003538,OC003538,2023-07-09 10:00:00,delivered
ORD003539,OC003539,2023-03-07 19:00:00,delivered
ORD003540,OC003540,2023-03-19 12:00:00,delivered
ORD003541,OC003541,2024-12-20 14:00:00,delivered
ORD003542,OC003542,2024-02-25 13:00:00,delivered
ORD003543,OC003543,2023-12-04 10:00:00,delivered
ORD003544,OC003544,2024-02-10 18:00:00,canceled
ORD003545,OC003545,2024-03-15 10:00:00,delivered
ORD003546,OC003546,2024-04-27 13:00:00,delivered
ORD003547,OC003547,2024-05-01 19:00:00,delivered
ORD003548,OC003548,2024-10-27 08:00:00,delivered
ORD003549,OC003549,2024-10-23 14:00:00,delivered
ORD003550,OC003550,2023-10-14 11:00:00,delivered
ORD003551,OC003551,2024-07-05 13:00:00,canceled
ORD003552,OC003552,2024-08-27 14:00:00,delivered
ORD003553,OC003553,2024-09-20 08:00:00,delivered
ORD003554,OC003554,2024-06-05 19:00:00,delivered
ORD003555,OC003555,2023-05-08 17:00:00,delivered
ORD003556,OC003556,2024-11-20 10:00:00,delivered
ORD003557,OC003557,2024-03-12 20:00:00,shipped
ORD003558,OC003558,2023-09-23 14:00:00,shipped
ORD003559,OC003559,2023-12-15 16:00:00,delivered
ORD003560,OC003560,2024-01-09 15:00:00,delivered
ORD003561,OC003561,2024-02-01 19:00:00,delivered
ORD003562,OC003562,2024-03-16 21:00:00,delivered
ORD003563,OC003563,2024-04-01 14:00:00,delivered
ORD003564,OC003564,2024-06-25 08:00:00,delivered
ORD003565,OC003565,2024-07-06 21:00:00,delivered
ORD003566,OC003566,2023-02-20 13:00:00,delivered
ORD003567,OC003567,2023-05-22 09:00:00,delivered
ORD003568,OC003568,2023-07-13 11:00:00,delivered
ORD003569,OC003569,2024-08-08 18:00:00,delivered
ORD003570,OC003570,2023-01-19 19:00:00,canceled
ORD003571,OC003571,2023-12-10 12:00:00,delivered
ORD003572,OC003572,2024-02-03 14:00:00,delivered
ORD003573,OC003573,2023-02-26 17:00:00,delivered
ORD003574,OC003574,2023-03-18 13:00:00,delivered
ORD003575,OC003575,2024-12-02 12:00:00,delivered
ORD003576,OC003576,2023-08-14 19:00:00,delivered
ORD003577,OC003577,2023-10-01 17:00:00,delivered
ORD003578,OC003578,2023-10-11 11:00:00,delivered
ORD003579,OC003579,2023-08-02 20:00:00,delivered
ORD003580,OC003580,2023-01-02 15:00:00,delivered
ORD003581,OC003581,2023-03-16 17:00:00,delivered
ORD003582,OC003582,2024-08-05 14:00:00,delivered
ORD003583,OC003583,2024-12-01 19:00:00,delivered
ORD003584,OC003584,2023-07-21 16:00:00,shipped
ORD003585,OC003585,2024-06-15 12:00:00,delivered
ORD003586,OC003586,2024-08-18 14:00:00,delivered
ORD003587,OC003587,2024-10-17 13:00:00,delivered
ORD003588,OC003588,2024-11-18 16:00:00,delivered
ORD003589,OC003589,2023-12-08 10:00:00,delivered
ORD003590,OC003590,2023-10-04 12:00:00,delivered
ORD003591,OC003591,2024-01-01 20:00:00,delivered
ORD003592,OC003592,2024-04-24 15:00:00,delivered
ORD003593,OC003593,2024-05-18 10:00:00,canceled
ORD003594,OC003594,2024-06-12 14:00:00,delivered
ORD003595,OC003595,2023-10-08 20:00:00,delivered
ORD003596,OC003596,2024-07-16 10:00:00,delivered
ORD003597,OC003597,2024-08-15 16:00:00,delivered
ORD003598,OC003598,2024-09-23 20:00:00,delivered
ORD003599,OC003599,2024-11-14 15:00:00,delivered
ORD003600,OC003600,2024-10-05 21:00:00,delivered
ORD003601,OC003601,2023-06-09 09:00:00,delivered
ORD003602,OC003602,2023-11-05 12:00:00,shipped
ORD003603,OC003603,2024-11-25 17:00:00,delivered
ORD003604,OC003604,2024-09-24 14:00:00,delivered
ORD003605,OC003605,2024-12-25 20:00:00,delivered
ORD003606,OC003606,2024-08-01 19:00:00,delivered
ORD003607,OC003607,2023-11-22 19:00:00,delivered
ORD003608,OC003608,2024-01-16 16:00:00,delivered
ORD003609,OC003609,2024-02-02 16:00:00,delivered
ORD003610,OC003610,2024-04-04 08:00:00,delivered
ORD003611,OC003611,2024-06-05 18:00:00,delivered
ORD003612,OC003612,2023-03-23 13:00:00,delivered
ORD003613,OC003613,2024-03-13 13:00:00,delivered
ORD003614,OC003614,2024-04-10 12:00:00,delivered
ORD003615,OC003615,2024-06-17 13:00:00,delivered
ORD003616,OC003616,2024-07-01 08:00:00,delivered
ORD003617,OC003617,2023-06-11 16:00:00,delivered
ORD003618,OC003618,2024-09-08 11:00:00,delivered
ORD003619,OC003619,2024-04-08 13:00:00,delivered
ORD003620,OC003620,2024-12-04 16:00:00,delivered
ORD003621,OC003621,2023-02-26 12:00:00,delivered
ORD003622,OC003622,2023-09-10 12:00:00,delivered
ORD003623,OC003623,2024-04-05 17:00:00,delivered
ORD003624,OC003624,2023-09-13 10:00:00,delivered
ORD003625,OC003625,2024-07-15 15:00:00,delivered
ORD003626,OC003626,2024-09-12 17:00:00,delivered
ORD003627,OC003627,2024-11-14 20:00:00,delivered
ORD003628,OC003628,2024-12-21 09:00:00,delivered
ORD003629,OC003629,2024-08-15 11:00:00,delivered
ORD003630,OC003630,2023-04-16 08:00:00,delivered
ORD003631,OC003631,2024-02-24 08:00:00,delivered
ORD003632,OC003632,2024-02-12 19:00:00,delivered
ORD003633,OC003633,2023-11-06 13:00:00,delivered
ORD003634,OC003634,2024-02-16 10:00:00,delivered
ORD003635,OC003635,2024-05-10 10:00:00,delivered
ORD003636,OC003636,2024-07-03 09:00:00,delivered
ORD003637,OC003637,2024-12-15 21:00:00,delivered
ORD003638,OC003638,2024-10-13 12:00:00,delivered
ORD003639,OC003639,2024-07-13 17:00:00,delivered
ORD003640,OC003640,2024-07-27 11:00:00,delivered
ORD003641,OC003641,2024-10-13 08:00:00,delivered
ORD003642,OC003642,2023-12-02 16:00:00,delivered
ORD003643,OC003643,2024-11-03 19:00:00,delivered
ORD003644,OC003644,2024-07-16 15:00:00,delivered
ORD003645,OC003645,2024-08-21 08:00:00,delivered
ORD003646,OC003646,2024-08-15 11:00:00,delivered
ORD003647,OC003647,2024-11-23 17:00:00,delivered
ORD003648,OC003648,2023-09-23 21:00:00,delivered
ORD003649,OC003649,2023-12-22 21:00:00,delivered
ORD003650,OC003650,2024-09-07 09:00:00,shipped
ORD003651,OC003651,2023-07-15 12:00:00,delivered
ORD003652,OC003652,2023-11-02 21:00:00,delivered
ORD003653,OC003653,2023-12-12 18:00:00,delivered
ORD003654,OC003654,2023-10-23 10:00:00,delivered
ORD003655,OC003655,2024-12-27 08:00:00,shipped
ORD003656,OC003656,2024-10-11 20:00:00,delivered
ORD003657,OC003657,2024-07-06 21:00:00,delivered
ORD003658,OC003658,2024-09-06 13:00:00,delivered
ORD003659,OC003659,2024-11-23 15:00:00,delivered
ORD003660,OC003660,2024-08-14 14:00:00,canceled
ORD003661,OC003661,2024-03-14 18:00:00,delivered
ORD003662,OC003662,2024-12-08 10:00:00,delivered
ORD003663,OC003663,2024-01-14 11:00:00,delivered
ORD003664,OC003664,2023-11-21 08:00:00,shipped
ORD003665,OC003665,2023-06-01 13:00:00,delivered
ORD003666,OC003666,2024-09-13 21:00:00,delivered
ORD003667,OC003667,2024-08-16 19:00:00,delivered
ORD003668,OC003668,2024-10-27 15:00:00,delivered
ORD003669,OC003669,2023-11-27 17:00:00,delivered
ORD003670,OC003670,2023-01-12 18:00:00,delivered
ORD003671,OC003671,2024-10-02 09:00:00,delivered
ORD003672,OC003672,2023-01-19 16:00:00,shipped
ORD003673,OC003673,2024-07-14 19:00:00,delivered
ORD003674,OC003674,2024-12-18 15:00:00,delivered
ORD003675,OC003675,2023-12-13 15:00:00,delivered
ORD003676,OC003676,2023-08-17 10:00:00,delivered
ORD003677,OC003677,2024-07-06 17:00:00,delivered
ORD003678,OC003678,2024-08-08 09:00:00,canceled
ORD003679,OC003679,2024-10-08 19:00:00,delivered
ORD003680,OC003680,2024-12-20 10:00:00,delivered
ORD003681,OC003681,2024-10-24 15:00:00,delivered
ORD003682,OC003682,2024-03-21 09:00:00,delivered
ORD003683,OC003683,2024-12-04 09:00:00,delivered
ORD003684,OC003684,2023-02-13 14:00:00,delivered
ORD003685,OC003685,2024-02-12 11:00:00,delivered
ORD003686,OC003686,2024-04-10 15:00:00,delivered
ORD003687,OC003687,2024-07-18 19:00:00,delivered
ORD003688,OC003688,2024-11-09 12:00:00,delivered
ORD003689,OC003689,2023-06-02 19:00:00,delivered
ORD003690,OC003690,2024-09-17 12:00:00,delivered
ORD003691,OC003691,2024-03-07 17:00:00,delivered
ORD003692,OC003692,2023-11-04 15:00:00,delivered
ORD003693,OC003693,2023-05-20 18:00:00,delivered
ORD003694,OC003694,2024-11-11 12:00:00,delivered
ORD003695,OC003695,2023-05-17 08:00:00,delivered
ORD003696,OC003696,2023-10-21 21:00:00,delivered
ORD003697,OC003697,2023-09-06 14:00:00,delivered
ORD003698,OC003698,2024-11-07 09:00:00,delivered
ORD003699,OC003699,2024-06-20 14:00:00,delivered
ORD003700,OC003700,2024-09-17 16:00:00,delivered
ORD003701,OC003701,2024-11-12 21:00:00,delivered
ORD003702,OC003702,2024-09-22 19:00:00,delivered
ORD003703,OC003703,2023-08-24 21:00:00,delivered
ORD003704,OC003704,2023-10-20 12:00:00,delivered
ORD003705,OC003705,2023-12-24 08:00:00,delivered
ORD003706,OC003706,2024-01-25 10:00:00,delivered
ORD003707,OC003707,2024-05-06 20:00:00,canceled
ORD003708,OC003708,2024-07-01 18:00:00,delivered
ORD003709,OC003709,2024-08-26 16:00:00,delivered
ORD003710,OC003710,2024-04-21 21:00:00,delivered
ORD003711,OC003711,2024-10-04 21:00:00,delivered
ORD003712,OC003712,2024-11-08 11:00:00,delivered
ORD003713,OC003713,2024-11-23 18:00:00,delivered
ORD003714,OC003714,2023-01-10 09:00:00,delivered
ORD003715,OC003715,2024-06-20 20:00:00,delivered
ORD003716,OC003716,2023-02-25 08:00:00,delivered
ORD003717,OC003717,2024-03-24 15:00:00,canceled
ORD003718,OC003718,2024-06-16 19:00:00,delivered
ORD003719,OC003719,2023-09-12 08:00:00,delivered
ORD003720,OC003720,2023-10-07 18:00:00,delivered
ORD003721,OC003721,2023-11-17 18:00:00,delivered
ORD003722,OC003722,2023-12-05 09:00:00,delivered
ORD003723,OC003723,2024-01-12 16:00:00,delivered
ORD003724,OC003724,2024-02-12 19:00:00,delivered
ORD003725,OC003725,2024-03-18 16:00:00,delivered
ORD003726,OC003726,2023-11-11 10:00:00,delivered
ORD003727,OC003727,2024-05-19 12:00:00,delivered
ORD003728,OC003728,2023-10-21 08:00:00,delivered
ORD003729,OC003729,2024-01-17 18:00:00,delivered
ORD003730,OC003730,2024-04-12 14:00:00,delivered
ORD003731,OC003731,2024-08-05 17:00:00,delivered
ORD003732,OC003732,2023-11-22 12:00:00,delivered
ORD003733,OC003733,2023-03-25 09:00:00,delivered
ORD003734,OC003734,2024-09-22 16:00:00,delivered
ORD003735,OC003735,2023-09-22 09:00:00,delivered
ORD003736,OC003736,2023-12-01 09:00:00,delivered
ORD003737,OC003737,2024-02-09 19:00:00,delivered
ORD003738,OC003738,2024-03-26 14:00:00,delivered
ORD003739,OC003739,2024-06-22 12:00:00,delivered
ORD003740,OC003740,2024-07-15 21:00:00,delivered
ORD003741,OC003741,2024-09-14 11:00:00,delivered
ORD003742,OC003742,2024-10-22 18:00:00,delivered
ORD003743,OC003743,2024-11-22 10:00:00,delivered
ORD003744,OC003744,2023-10-08 08:00:00,delivered
ORD003745,OC003745,2023-02-13 16:00:00,delivered
ORD003746,OC003746,2023-11-22 10:00:00,delivered
ORD003747,OC003747,2024-12-08 19:00:00,delivered
ORD003748,OC003748,2024-05-13 13:00:00,delivered
ORD003749,OC003749,2024-06-10 21:00:00,delivered
ORD003750,OC003750,2024-05-07 16:00:00,delivered
ORD003751,OC003751,2023-07-16 12:00:00,delivered
ORD003752,OC003752,2023-12-17 11:00:00,delivered
ORD003753,OC003753,2024-08-17 18:00:00,delivered
ORD003754,OC003754,2024-11-22 14:00:00,canceled
ORD003755,OC003755,2023-04-23 10:00:00,delivered
ORD003756,OC003756,2023-09-13 17:00:00,delivered
ORD003757,OC003757,2023-09-22 14:00:00,delivered
ORD003758,OC003758,2023-12-15 14:00:00,delivered
ORD003759,OC003759,2024-12-07 21:00:00,delivered
ORD003760,OC003760,2023-03-23 19:00:00,delivered
ORD003761,OC003761,2024-02-10 08:00:00,delivered
ORD003762,OC003762,2024-04-15 20:00:00,delivered
ORD003763,OC003763,2024-05-22 09:00:00,delivered
ORD003764,OC003764,2024-06-20 12:00:00,delivered
ORD003765,OC003765,2023-06-22 12:00:00,delivered
ORD003766,OC003766,2024-12-23 08:00:00,delivered
ORD003767,OC003767,2023-04-07 13:00:00,shipped
ORD003768,OC003768,2023-11-16 18:00:00,delivered
ORD003769,OC003769,2024-08-19 12:00:00,delivered
ORD003770,OC003770,2024-10-17 13:00:00,delivered
ORD003771,OC003771,2024-07-02 08:00:00,delivered
ORD003772,OC003772,2023-12-25 13:00:00,delivered
ORD003773,OC003773,2023-11-26 16:00:00,shipped
ORD003774,OC003774,2023-11-09 08:00:00,delivered
ORD003775,OC003775,2024-01-04 21:00:00,delivered
ORD003776,OC003776,2024-05-06 16:00:00,delivered
ORD003777,OC003777,2024-07-04 20:00:00,delivered
ORD003778,OC003778,2024-11-25 10:00:00,delivered
ORD003779,OC003779,2023-09-21 10:00:00,delivered
ORD003780,OC003780,2023-07-01 11:00:00,delivered
ORD003781,OC003781,2024-01-19 08:00:00,shipped
ORD003782,OC003782,2023-09-24 12:00:00,delivered
ORD003783,OC003783,2023-09-11 19:00:00,delivered
ORD003784,OC003784,2024-06-26 11:00:00,delivered
ORD003785,OC003785,2024-12-19 10:00:00,delivered
ORD003786,OC003786,2024-04-26 13:00:00,delivered
ORD003787,OC003787,2023-03-05 10:00:00,delivered
ORD003788,OC003788,2023-03-25 08:00:00,delivered
ORD003789,OC003789,2024-12-16 09:00:00,delivered
ORD003790,OC003790,2023-09-07 14:00:00,delivered
ORD003791,OC003791,2023-04-01 19:00:00,delivered
ORD003792,OC003792,2024-04-22 12:00:00,delivered
ORD003793,OC003793,2024-05-09 08:00:00,delivered
ORD003794,OC003794,2024-05-01 21:00:00,delivered
ORD003795,OC003795,2023-09-02 10:00:00,delivered
ORD003796,OC003796,2023-01-05 13:00:00,delivered
ORD003797,OC003797,2024-12-01 12:00:00,delivered
ORD003798,OC003798,2023-08-24 21:00:00,delivered
ORD003799,OC003799,2024-06-12 10:00:00,delivered
ORD003800,OC003800,2024-07-07 20:00:00,delivered
ORD003801,OC003801,2024-08-14 11:00:00,delivered
ORD003802,OC003802,2024-10-17 14:00:00,delivered
ORD003803,OC003803,2024-12-23 19:00:00,delivered
ORD003804,OC003804,2024-05-16 16:00:00,delivered
ORD003805,OC003805,2023-10-04 11:00:00,delivered
ORD003806,OC003806,2023-09-07 13:00:00,delivered
ORD003807,OC003807,2024-04-04 14:00:00,delivered
ORD003808,OC003808,2024-11-03 09:00:00,delivered
ORD003809,OC003809,2024-12-27 10:00:00,delivered
ORD003810,OC003810,2023-04-20 13:00:00,delivered
ORD003811,OC003811,2023-05-23 14:00:00,delivered
ORD003812,OC003812,2023-06-06 11:00:00,delivered
ORD003813,OC003813,2023-10-11 08:00:00,delivered
ORD003814,OC003814,2024-01-01 16:00:00,delivered
ORD003815,OC003815,2024-12-16 19:00:00,delivered
ORD003816,OC003816,2024-08-09 14:00:00,delivered
ORD003817,OC003817,2024-11-26 14:00:00,delivered
ORD003818,OC003818,2023-07-16 14:00:00,delivered
ORD003819,OC003819,2024-04-02 11:00:00,delivered
ORD003820,OC003820,2024-07-26 19:00:00,delivered
ORD003821,OC003821,2024-06-19 12:00:00,delivered
ORD003822,OC003822,2023-12-21 16:00:00,delivered
ORD003823,OC003823,2023-01-11 09:00:00,delivered
ORD003824,OC003824,2024-04-26 14:00:00,delivered
ORD003825,OC003825,2023-08-20 15:00:00,delivered
ORD003826,OC003826,2023-12-22 19:00:00,delivered
ORD003827,OC003827,2024-12-09 18:00:00,delivered
ORD003828,OC003828,2023-11-18 14:00:00,delivered
ORD003829,OC003829,2024-10-02 20:00:00,delivered
ORD003830,OC003830,2023-06-09 14:00:00,delivered
ORD003831,OC003831,2024-06-14 16:00:00,delivered
ORD003832,OC003832,2024-12-04 18:00:00,delivered
ORD003833,OC003833,2023-04-08 08:00:00,delivered
ORD003834,OC003834,2023-06-02 16:00:00,delivered
ORD003835,OC003835,2023-07-04 13:00:00,delivered
ORD003836,OC003836,2023-09-08 21:00:00,delivered
ORD003837,OC003837,2023-11-10 20:00:00,delivered
ORD003838,OC003838,2023-01-13 12:00:00,delivered
ORD003839,OC003839,2023-12-22 17:00:00,delivered
ORD003840,OC003840,2024-02-05 15:00:00,delivered
ORD003841,OC003841,2024-04-01 17:00:00,delivered
ORD003842,OC003842,2024-06-27 13:00:00,delivered
ORD003843,OC003843,2024-07-06 14:00:00,shipped
ORD003844,OC003844,2024-08-18 13:00:00,delivered
ORD003845,OC003845,2024-09-22 17:00:00,delivered
ORD003846,OC003846,2024-10-21 10:00:00,delivered
ORD003847,OC003847,2024-12-19 12:00:00,delivered
ORD003848,OC003848,2023-04-22 11:00:00,delivered
ORD003849,OC003849,2024-08-12 14:00:00,delivered
ORD003850,OC003850,2024-11-23 21:00:00,delivered
ORD003851,OC003851,2023-12-02 16:00:00,delivered
ORD003852,OC003852,2024-01-19 18:00:00,delivered
ORD003853,OC003853,2023-08-11 11:00:00,delivered
ORD003854,OC003854,2023-12-04 16:00:00,delivered
ORD003855,OC003855,2024-07-24 12:00:00,delivered
ORD003856,OC003856,2023-01-21 13:00:00,delivered
ORD003857,OC003857,2024-04-06 21:00:00,delivered
ORD003858,OC003858,2024-05-25 13:00:00,canceled
ORD003859,OC003859,2024-05-13 18:00:00,delivered
ORD003860,OC003860,2023-08-06 13:00:00,delivered
ORD003861,OC003861,2024-07-06 09:00:00,delivered
ORD003862,OC003862,2023-04-15 09:00:00,delivered
ORD003863,OC003863,2023-07-17 20:00:00,delivered
ORD003864,OC003864,2024-11-03 11:00:00,delivered
ORD003865,OC003865,2024-08-18 13:00:00,delivered
ORD003866,OC003866,2023-01-06 15:00:00,delivered
ORD003867,OC003867,2023-03-26 10:00:00,delivered
ORD003868,OC003868,2023-05-25 10:00:00,delivered
ORD003869,OC003869,2023-07-08 09:00:00,delivered
ORD003870,OC003870,2023-08-09 20:00:00,delivered
ORD003871,OC003871,2023-08-04 20:00:00,delivered
ORD003872,OC003872,2023-07-11 20:00:00,delivered
ORD003873,OC003873,2023-09-27 09:00:00,delivered
ORD003874,OC003874,2023-08-21 19:00:00,delivered
ORD003875,OC003875,2023-03-01 13:00:00,canceled
ORD003876,OC003876,2023-12-05 15:00:00,delivered
ORD003877,OC003877,2024-02-26 10:00:00,delivered
ORD003878,OC003878,2024-03-17 10:00:00,delivered
ORD003879,OC003879,2024-05-12 18:00:00,delivered
ORD003880,OC003880,2024-07-03 13:00:00,delivered
ORD003881,OC003881,2024-09-18 21:00:00,delivered
ORD003882,OC003882,2024-11-06 09:00:00,delivered
ORD003883,OC003883,2024-12-06 09:00:00,delivered
ORD003884,OC003884,2024-08-04 08:00:00,delivered
ORD003885,OC003885,2024-04-02 14:00:00,delivered
ORD003886,OC003886,2024-06-22 09:00:00,delivered
ORD003887,OC003887,2023-03-14 15:00:00,delivered
ORD003888,OC003888,2024-12-25 13:00:00,delivered
ORD003889,OC003889,2024-10-12 08:00:00,delivered
ORD003890,OC003890,2024-09-06 20:00:00,delivered
ORD003891,OC003891,2024-10-14 13:00:00,delivered
ORD003892,OC003892,2024-12-08 16:00:00,delivered
ORD003893,OC003893,2024-03-09 21:00:00,delivered
ORD003894,OC003894,2023-07-22 10:00:00,delivered
ORD003895,OC003895,2024-05-12 12:00:00,delivered
ORD003896,OC003896,2024-08-10 18:00:00,canceled
ORD003897,OC003897,2024-08-22 20:00:00,delivered
ORD003898,OC003898,2024-09-17 21:00:00,delivered
ORD003899,OC003899,2024-02-10 08:00:00,delivered
ORD003900,OC003900,2024-04-18 13:00:00,delivered
ORD003901,OC003901,2024-08-23 16:00:00,delivered
ORD003902,OC003902,2023-03-09 15:00:00,delivered
ORD003903,OC003903,2023-07-21 15:00:00,delivered
ORD003904,OC003904,2023-11-01 18:00:00,delivered
ORD003905,OC003905,2024-02-20 19:00:00,delivered
ORD003906,OC003906,2024-05-19 19:00:00,delivered
ORD003907,OC003907,2024-09-04 15:00:00,delivered
ORD003908,OC003908,2024-11-03 20:00:00,delivered
ORD003909,OC003909,2023-11-27 21:00:00,delivered
ORD003910,OC003910,2024-11-05 09:00:00,delivered
ORD003911,OC003911,2024-04-02 20:00:00,delivered
ORD003912,OC003912,2024-03-07 20:00:00,delivered
ORD003913,OC003913,2024-04-13 18:00:00,delivered
ORD003914,OC003914,2023-09-13 21:00:00,delivered
ORD003915,OC003915,2023-12-12 15:00:00,shipped
ORD003916,OC003916,2024-04-22 15:00:00,delivered
ORD003917,OC003917,2024-07-19 11:00:00,delivered
ORD003918,OC003918,2023-11-23 21:00:00,delivered
ORD003919,OC003919,2024-11-07 13:00:00,delivered
ORD003920,OC003920,2024-06-14 17:00:00,delivered
ORD003921,OC003921,2024-09-16 19:00:00,delivered
ORD003922,OC003922,2023-12-09 20:00:00,shipped
ORD003923,OC003923,2024-02-18 21:00:00,delivered
ORD003924,OC003924,2024-03-27 21:00:00,delivered
ORD003925,OC003925,2024-05-01 12:00:00,delivered
ORD003926,OC003926,2024-07-22 15:00:00,delivered
ORD003927,OC003927,2024-05-22 15:00:00,delivered
ORD003928,OC003928,2024-07-10 08:00:00,delivered
ORD003929,OC003929,2024-09-18 13:00:00,shipped
ORD003930,OC003930,2023-08-16 14:00:00,delivered
ORD003931,OC003931,2024-07-14 09:00:00,delivered
ORD003932,OC003932,2023-12-19 10:00:00,delivered
ORD003933,OC003933,2023-12-21 10:00:00,delivered
ORD003934,OC003934,2024-06-09 10:00:00,delivered
ORD003935,OC003935,2024-12-07 21:00:00,delivered
ORD003936,OC003936,2023-03-25 10:00:00,delivered
ORD003937,OC003937,2023-05-09 20:00:00,delivered
ORD003938,OC003938,2024-10-25 21:00:00,delivered
