order_id,order_item_id,product_id,price,freight_value
ORD003202,1,PROD00077,143.41,13.84
ORD003202,2,PROD00047,68.61,24.08
ORD003203,1,PROD00164,25.6,5.83
ORD003203,2,PROD00177,11.69,15.11
ORD003203,3,PROD00135,113.08,10.14
ORD003203,4,PROD00122,123.16,14.48
ORD003204,1,PROD00131,71.13,34.68
ORD003205,1,PROD00063,143.02,21.88
ORD003205,2,PROD00094,127.83,33.31
ORD003206,1,PROD00185,16.32,29.16
ORD003206,2,PROD00034,659.61,19.37
ORD003207,1,PROD00021,713.14,34.36
ORD003207,2,PROD00128,78.44,20.67
ORD003208,1,PROD00045,110.62,22.87
ORD003208,2,PROD00151,326.46,14.39
ORD003209,1,PROD00031,267.33,5.71
ORD003210,1,PROD00045,101.91,19.17
ORD003210,2,PROD00081,115.33,24.31
ORD003210,3,PROD00014,473.71,18.73
ORD003210,4,PROD00109,309.24,29.07
ORD003211,1,PROD00041,112.21,17.96
ORD003212,1,PROD00111,54.15,17.15
ORD003213,1,PROD00169,34.08,18.22
ORD003214,1,PROD00083,55.77,6.7
ORD003214,2,PROD00088,180.62,12.86
ORD003214,3,PROD00039,265.53,22.24
ORD003215,1,PROD00230,180.92,11.57
ORD003215,2,PROD00154,712.99,19.12
ORD003216,1,PROD00086,366.81,31.21
ORD003216,2,PROD00222,256.17,9.6
ORD003217,1,PROD00099,177.53,5.19
ORD003218,1,PROD00045,108.27,26.56
ORD003218,2,PROD00126,42.69,25.91
ORD003219,1,PROD00095,416.79,26.63
ORD003220,1,PROD00236,296.98,7.19
ORD003220,2,PROD00153,155.03,17.19
ORD003220,3,PROD00140,141.96,12.62
ORD003221,1,PROD00177,11.74,33.82
ORD003222,1,PROD00210,76.41,10.64
ORD003223,1,PROD00192,51.26,17.09
ORD003223,2,PROD00113,50.93,7.14
ORD003223,3,PROD00017,90.93,31.54
ORD003223,4,PROD00139,166.46,9.14
ORD003224,1,PROD00178,59.55,7.48
ORD003224,2,PROD00118,11.5,8.24
ORD003224,3,PROD00112,38.6,6.86
ORD003224,4,PROD00128,90.2,24.58
ORD003225,1,PROD00217,283.44,23.67
ORD003226,1,PROD00048,27.81,16.23
ORD003227,1,PROD00148,1362.46,16.8
ORD003228,1,PROD00219,306.63,8.42
ORD003228,2,PROD00141,720.29,28.73
ORD003229,1,PROD00138,224.94,19.14
ORD003229,2,PROD00234,320.42,18.35
ORD003229,3,PROD00118,13.19,14.6
ORD003230,1,PROD00103,377.89,23.01
ORD003230,2,PROD00093,403.22,10.02
ORD003230,3,PROD00209,58.0,25.51
ORD003231,1,PROD00075,140.56,28.98
ORD003232,1,PROD00181,57.55,20.92
ORD003233,1,PROD00030,353.65,30.79
ORD003233,2,PROD00059,145.75,24.08
ORD003234,1,PROD00230,180.45,33.89
ORD003234,2,PROD00144,1258.24,21.27
ORD003235,1,PROD00049,51.62,28.25
ORD003236,1,PROD00062,41.92,32.39
ORD003237,1,PROD00056,226.75,26.77
ORD003238,1,PROD00238,167.71,24.82
ORD003239,1,PROD00065,81.59,25.02
ORD003240,1,PROD00024,494.44,32.28
ORD003240,2,PROD00130,121.8,11.47
ORD003241,1,PROD00069,72.84,28.18
ORD003242,1,PROD00176,14.14,12.29
ORD003243,1,PROD00134,44.93,11.1
ORD003244,1,PROD00113,48.96,21.56
ORD003245,1,PROD00099,168.84,20.53
ORD003246,1,PROD00009,781.27,26.45
ORD003246,2,PROD00023,617.73,31.24
ORD003247,1,PROD00164,28.85,30.87
ORD003247,2,PROD00038,693.38,22.98
ORD003247,3,PROD00050,67.15,9.37
ORD003247,4,PROD00205,42.77,34.32
ORD003248,1,PROD00161,950.0,5.19
ORD003249,1,PROD00039,229.31,13.76
ORD003250,1,PROD00058,121.96,10.29
ORD003251,1,PROD00056,222.82,9.37
ORD003252,1,PROD00123,117.79,31.13
ORD003252,2,PROD00075,135.49,26.8
ORD003252,3,PROD00023,652.64,9.57
ORD003252,4,PROD00175,46.95,8.38
ORD003253,1,PROD00212,62.31,25.24
ORD003253,2,PROD00014,550.06,5.25
ORD003253,3,PROD00207,46.45,22.91
ORD003254,1,PROD00004,620.84,22.57
ORD003254,2,PROD00036,239.68,11.69
ORD003254,3,PROD00182,59.96,14.58
ORD003255,1,PROD00228,50.21,33.07
ORD003255,2,PROD00049,48.13,27.43
ORD003256,1,PROD00191,36.6,16.39
ORD003257,1,PROD00046,246.69,11.11
ORD003258,1,PROD00181,60.68,14.19
ORD003259,1,PROD00065,75.79,15.92
ORD003259,2,PROD00213,53.25,29.23
ORD003259,3,PROD00056,216.38,30.47
ORD003259,4,PROD00112,38.76,15.61
ORD003260,1,PROD00081,100.06,11.83
ORD003261,1,PROD00040,226.71,23.19
ORD003261,2,PROD00164,27.62,11.09
ORD003262,1,PROD00015,563.52,29.38
ORD003263,1,PROD00010,119.48,23.34
ORD003263,2,PROD00068,82.79,21.93
ORD003263,3,PROD00236,342.1,30.48
ORD003264,1,PROD00048,28.61,25.24
ORD003264,2,PROD00062,51.65,19.96
ORD003264,3,PROD00123,116.75,32.65
ORD003265,1,PROD00025,199.16,9.33
ORD003266,1,PROD00165,9.86,30.07
ORD003267,1,PROD00153,163.56,12.84
ORD003267,2,PROD00054,73.91,15.38
ORD003267,3,PROD00239,230.07,21.19
ORD003268,1,PROD00224,176.57,19.95
ORD003269,1,PROD00031,316.21,18.32
ORD003269,2,PROD00234,328.05,28.31
ORD003269,3,PROD00156,203.71,32.89
ORD003270,1,PROD00055,150.49,30.41
ORD003271,1,PROD00146,969.69,31.3
ORD003271,2,PROD00100,330.4,19.67
ORD003271,3,PROD00164,25.51,33.6
ORD003271,4,PROD00228,50.97,12.36
ORD003272,1,PROD00212,55.74,7.25
ORD003273,1,PROD00126,42.65,15.54
ORD003273,2,PROD00171,33.56,28.57
ORD003273,3,PROD00169,34.35,8.97
ORD003274,1,PROD00017,96.19,12.02
ORD003275,1,PROD00048,31.67,29.81
ORD003275,2,PROD00090,294.91,19.53
ORD003276,1,PROD00174,36.68,23.42
ORD003277,1,PROD00002,878.07,5.28
ORD003278,1,PROD00053,165.44,12.95
ORD003278,2,PROD00025,219.73,18.19
ORD003279,1,PROD00073,111.63,12.3
ORD003279,2,PROD00066,28.76,34.32
ORD003279,3,PROD00092,103.87,20.65
ORD003280,1,PROD00123,124.81,27.4
ORD003281,1,PROD00162,1008.48,32.85
ORD003282,1,PROD00164,31.95,19.97
ORD003282,2,PROD00119,28.89,20.1
ORD003283,1,PROD00123,119.72,14.6
ORD003283,2,PROD00022,930.18,7.07
ORD003283,3,PROD00202,8.59,15.24
ORD003283,4,PROD00023,671.71,32.12
ORD003284,1,PROD00045,113.16,26.24
ORD003285,1,PROD00195,22.07,5.3
ORD003286,1,PROD00207,55.51,26.81
ORD003286,2,PROD00079,46.93,26.53
ORD003286,3,PROD00137,1077.22,27.6
ORD003287,1,PROD00108,94.66,34.87
ORD003287,2,PROD00217,267.05,7.04
ORD003287,3,PROD00135,99.16,26.91
ORD003287,4,PROD00225,303.54,29.4
ORD003288,1,PROD00117,87.25,23.49
ORD003288,2,PROD00187,51.4,20.4
ORD003289,1,PROD00068,80.38,33.46
ORD003290,1,PROD00124,117.48,18.22
ORD003291,1,PROD00215,71.58,8.84
ORD003291,2,PROD00083,53.37,14.55
ORD003291,3,PROD00180,30.33,21.07
ORD003292,1,PROD00213,54.11,16.28
ORD003292,2,PROD00153,178.64,19.12
ORD003292,3,PROD00035,918.94,27.43
ORD003292,4,PROD00134,40.3,34.37
ORD003293,1,PROD00135,104.71,20.66
ORD003293,2,PROD00179,30.7,18.08
ORD003293,3,PROD00171,30.43,28.36
ORD003294,1,PROD00013,164.26,13.09
ORD003295,1,PROD00029,217.21,34.54
ORD003295,2,PROD00001,1039.93,27.31
ORD003296,1,PROD00161,1012.21,7.93
ORD003296,2,PROD00238,154.77,6.85
ORD003297,1,PROD00138,192.37,6.78
ORD003298,1,PROD00056,224.71,19.93
ORD003299,1,PROD00146,876.13,20.11
ORD003299,2,PROD00235,306.34,9.61
ORD003300,1,PROD00191,37.32,21.11
ORD003301,1,PROD00119,30.73,15.8
ORD003302,1,PROD00225,285.7,29.74
ORD003303,1,PROD00161,1058.26,22.19
ORD003304,1,PROD00111,48.28,12.08
ORD003304,2,PROD00172,45.59,5.56
ORD003305,1,PROD00132,93.2,11.13
ORD003305,2,PROD00225,252.76,22.36
ORD003306,1,PROD00015,563.38,12.11
ORD003306,2,PROD00022,929.6,6.19
ORD003307,1,PROD00022,916.51,9.95
ORD003308,1,PROD00023,598.14,9.86
ORD003308,2,PROD00232,297.19,16.94
ORD003308,3,PROD00021,772.68,29.08
ORD003309,1,PROD00090,279.6,14.13
ORD003309,2,PROD00191,39.38,31.41
ORD003310,1,PROD00113,55.21,34.23
ORD003311,1,PROD00155,465.61,20.14
ORD003312,1,PROD00094,126.83,34.28
ORD003312,2,PROD00060,128.19,18.43
ORD003312,3,PROD00072,55.9,34.12
ORD003313,1,PROD00009,813.82,16.44
ORD003314,1,PROD00144,1308.79,5.96
ORD003314,2,PROD00026,802.18,26.65
ORD003314,3,PROD00044,85.49,33.35
ORD003315,1,PROD00020,382.89,14.02
ORD003316,1,PROD00065,76.82,7.23
ORD003317,1,PROD00183,21.0,19.88
ORD003318,1,PROD00063,141.98,28.49
ORD003318,2,PROD00098,359.23,32.18
ORD003319,1,PROD00121,52.46,21.64
ORD003319,2,PROD00164,29.55,20.17
ORD003319,3,PROD00106,383.68,30.71
ORD003320,1,PROD00040,229.48,29.37
ORD003320,2,PROD00144,1174.93,22.85
ORD003321,1,PROD00079,42.5,18.52
ORD003321,2,PROD00095,384.82,33.42
ORD003322,1,PROD00106,378.93,9.21
ORD003322,2,PROD00059,133.89,6.45
ORD003323,1,PROD00118,13.61,8.9
ORD003324,1,PROD00220,116.42,20.96
ORD003325,1,PROD00179,30.31,21.87
ORD003326,1,PROD00025,229.48,7.94
ORD003327,1,PROD00086,373.78,34.4
ORD003328,1,PROD00045,107.74,27.03
ORD003329,1,PROD00235,308.69,6.76
ORD003329,2,PROD00238,155.58,6.57
ORD003329,3,PROD00149,1350.75,22.5
ORD003330,1,PROD00183,19.82,27.78
ORD003331,1,PROD00199,32.78,16.74
ORD003332,1,PROD00001,942.28,7.38
ORD003333,1,PROD00236,323.85,19.75
ORD003333,2,PROD00227,142.67,13.37
ORD003334,1,PROD00210,84.81,30.34
ORD003335,1,PROD00232,298.87,29.9
ORD003336,1,PROD00155,443.15,24.44
ORD003337,1,PROD00063,116.63,20.66
ORD003338,1,PROD00218,37.78,15.63
ORD003339,1,PROD00140,142.76,32.57
ORD003340,1,PROD00111,50.56,24.97
ORD003340,2,PROD00166,14.01,20.51
ORD003340,3,PROD00117,101.55,24.29
ORD003340,4,PROD00233,295.52,24.33
ORD003341,1,PROD00109,306.0,21.17
ORD003341,2,PROD00133,83.48,13.94
ORD003341,3,PROD00223,35.9,18.39
ORD003342,1,PROD00216,41.47,33.41
ORD003343,1,PROD00112,42.3,13.74
ORD003343,2,PROD00184,14.35,19.52
ORD003344,1,PROD00013,188.31,13.86
ORD003344,2,PROD00165,10.16,14.35
ORD003344,3,PROD00029,239.11,6.74
ORD003345,1,PROD00127,73.37,26.85
ORD003346,1,PROD00131,68.82,7.81
ORD003346,2,PROD00180,34.47,14.54
ORD003347,1,PROD00207,50.72,7.5
ORD003348,1,PROD00179,28.3,22.68
ORD003349,1,PROD00077,167.61,30.34
ORD003349,2,PROD00038,614.24,30.36
ORD003350,1,PROD00098,340.8,31.21
ORD003350,2,PROD00068,88.14,7.02
ORD003351,1,PROD00142,632.74,24.75
ORD003352,1,PROD00120,107.44,11.08
ORD003353,1,PROD00049,51.83,5.99
ORD003354,1,PROD00050,75.22,17.63
ORD003354,2,PROD00065,70.78,13.52
ORD003355,1,PROD00032,400.2,14.41
ORD003356,1,PROD00185,14.31,5.97
ORD003356,2,PROD00118,11.45,20.41
ORD003357,1,PROD00035,886.16,15.83
ORD003357,2,PROD00012,1137.99,12.27
ORD003357,3,PROD00003,560.31,9.0
ORD003358,1,PROD00234,321.98,33.69
ORD003359,1,PROD00086,319.65,14.7
ORD003359,2,PROD00069,59.94,24.39
ORD003359,3,PROD00029,237.98,33.51
ORD003360,1,PROD00035,929.24,30.47
ORD003361,1,PROD00057,87.9,26.49
ORD003361,2,PROD00062,47.84,26.67
ORD003361,3,PROD00091,214.02,16.0
ORD003361,4,PROD00211,72.97,23.4
ORD003362,1,PROD00132,95.2,11.01
ORD003363,1,PROD00020,374.42,34.47
ORD003364,1,PROD00161,1028.42,34.75
ORD003365,1,PROD00146,926.74,9.83
ORD003365,2,PROD00227,168.74,18.05
ORD003366,1,PROD00165,11.6,18.85
ORD003367,1,PROD00203,67.45,33.53
ORD003368,1,PROD00088,180.98,7.93
ORD003369,1,PROD00126,50.7,31.65
ORD003369,2,PROD00183,18.32,5.82
ORD003370,1,PROD00044,87.74,13.8
ORD003371,1,PROD00022,748.37,20.25
ORD003371,2,PROD00006,146.35,27.89
ORD003372,1,PROD00176,13.18,26.17
ORD003372,2,PROD00160,355.08,28.34
ORD003372,3,PROD00106,359.74,20.89
ORD003372,4,PROD00025,203.89,12.47
ORD003373,1,PROD00002,948.97,19.94
ORD003374,1,PROD00190,84.41,27.12
ORD003374,2,PROD00003,532.83,33.84
ORD003374,3,PROD00017,107.84,26.35
ORD003375,1,PROD00096,337.57,15.73
ORD003375,2,PROD00201,29.53,5.51
ORD003376,1,PROD00013,195.42,29.51
ORD003376,2,PROD00029,241.63,20.91
ORD003376,3,PROD00031,285.97,30.45
ORD003377,1,PROD00173,28.48,15.31
ORD003378,1,PROD00235,265.23,24.02
ORD003379,1,PROD00130,129.11,30.78
ORD003379,2,PROD00186,13.42,24.82
ORD003380,1,PROD00060,118.73,21.72
ORD003380,2,PROD00231,117.39,33.2
ORD003380,3,PROD00052,190.27,13.76
ORD003380,4,PROD00035,847.9,26.5
ORD003381,1,PROD00160,347.61,21.58
ORD003382,1,PROD00026,674.44,12.75
ORD003382,2,PROD00019,91.68,16.58
ORD003382,3,PROD00017,100.88,21.11
ORD003383,1,PROD00167,52.73,11.38
ORD003383,2,PROD00111,53.76,23.46
ORD003384,1,PROD00129,19.76,26.24
ORD003385,1,PROD00238,166.08,16.14
ORD003385,2,PROD00034,809.29,30.96
ORD003386,1,PROD00231,129.32,10.35
ORD003387,1,PROD00017,86.43,23.66
ORD003387,2,PROD00119,29.63,34.53
ORD003387,3,PROD00025,226.79,29.25
ORD003388,1,PROD00048,28.83,17.63
ORD003389,1,PROD00032,388.26,22.39
ORD003389,2,PROD00076,35.37,7.16
ORD003389,3,PROD00017,87.89,12.36
ORD003389,4,PROD00102,249.64,34.62
ORD003390,1,PROD00097,135.56,20.57
ORD003391,1,PROD00146,926.43,24.55
ORD003391,2,PROD00229,225.94,22.64
ORD003391,3,PROD00227,157.42,26.15
ORD003392,1,PROD00005,266.63,33.6
ORD003393,1,PROD00081,96.63,15.37
ORD003394,1,PROD00052,194.22,26.95
ORD003395,1,PROD00092,102.08,6.81
ORD003396,1,PROD00130,115.54,21.89
ORD003397,1,PROD00220,117.33,18.58
ORD003398,1,PROD00226,149.19,31.87
ORD003398,2,PROD00141,710.85,13.48
ORD003399,1,PROD00172,45.1,22.76
ORD003399,2,PROD00119,32.13,10.81
ORD003400,1,PROD00036,227.48,29.35
ORD003400,2,PROD00044,92.44,11.98
ORD003400,3,PROD00144,1324.06,24.05
ORD003400,4,PROD00135,113.44,25.48
ORD003401,1,PROD00170,18.56,28.43
ORD003402,1,PROD00140,149.91,18.72
ORD003402,2,PROD00169,32.77,27.41
ORD003402,3,PROD00110,152.39,12.35
ORD003402,4,PROD00108,102.02,23.41
ORD003403,1,PROD00001,1100.46,12.16
ORD003404,1,PROD00112,35.57,20.18
ORD003405,1,PROD00101,310.9,15.69
ORD003406,1,PROD00039,264.16,33.68
ORD003407,1,PROD00022,897.61,32.36
ORD003408,1,PROD00223,43.31,6.99
ORD003409,1,PROD00154,659.65,31.7
ORD003410,1,PROD00213,56.95,34.06
ORD003410,2,PROD00038,611.04,6.89
ORD003411,1,PROD00015,544.52,20.28
ORD003412,1,PROD00139,165.77,20.0
ORD003413,1,PROD00177,12.66,15.57
ORD003414,1,PROD00205,41.03,10.08
ORD003414,2,PROD00138,226.83,14.48
ORD003415,1,PROD00009,770.86,8.02
ORD003415,2,PROD00174,39.59,7.08
ORD003415,3,PROD00024,445.1,19.89
ORD003416,1,PROD00041,115.49,10.07
ORD003416,2,PROD00222,234.55,18.89
ORD003416,3,PROD00094,126.57,20.24
ORD003417,1,PROD00150,712.81,19.33
ORD003418,1,PROD00105,229.95,24.9
ORD003419,1,PROD00185,16.58,18.99
ORD003419,2,PROD00218,38.87,12.5
ORD003420,1,PROD00193,43.48,9.6
ORD003420,2,PROD00094,120.37,18.87
ORD003421,1,PROD00056,243.22,20.15
ORD003421,2,PROD00079,43.39,23.81
ORD003422,1,PROD00078,105.89,11.0
ORD003423,1,PROD00065,68.64,28.14
ORD003424,1,PROD00019,106.28,16.46
ORD003425,1,PROD00197,22.38,18.99
ORD003426,1,PROD00047,81.38,17.94
ORD003427,1,PROD00026,813.64,12.32
ORD003427,2,PROD00016,941.46,32.34
ORD003428,1,PROD00016,923.3,19.72
ORD003428,2,PROD00140,134.06,22.25
ORD003429,1,PROD00041,112.31,23.34
ORD003430,1,PROD00107,30.22,29.95
ORD003431,1,PROD00039,254.27,10.41
ORD003432,1,PROD00192,51.69,17.14
ORD003432,2,PROD00028,924.79,13.5
ORD003432,3,PROD00002,918.64,21.39
ORD003432,4,PROD00212,67.22,7.92
ORD003433,1,PROD00155,507.04,22.24
ORD003434,1,PROD00210,68.71,7.35
ORD003435,1,PROD00118,12.85,16.48
ORD003435,2,PROD00232,298.08,34.16
ORD003436,1,PROD00105,205.89,6.78
ORD003437,1,PROD00010,96.19,32.31
ORD003438,1,PROD00048,28.55,11.7
ORD003439,1,PROD00037,846.88,33.0
ORD003440,1,PROD00209,72.65,15.47
ORD003441,1,PROD00234,290.07,32.98
ORD003442,1,PROD00031,267.43,6.88
ORD003443,1,PROD00170,20.32,34.17
ORD003443,2,PROD00114,82.02,9.98
ORD003443,3,PROD00135,112.44,34.41
ORD003443,4,PROD00149,1446.2,31.15
ORD003444,1,PROD00032,369.8,31.68
ORD003444,2,PROD00008,1219.99,22.7
ORD003445,1,PROD00193,53.54,33.5
ORD003446,1,PROD00015,583.12,18.03
ORD003446,2,PROD00238,167.67,13.97
ORD003446,3,PROD00174,32.48,8.79
ORD003447,1,PROD00212,62.41,8.13
ORD003447,2,PROD00016,954.15,8.99
ORD003447,3,PROD00035,1021.99,18.06
ORD003448,1,PROD00039,239.77,12.83
ORD003448,2,PROD00144,1256.41,29.89
ORD003448,3,PROD00090,299.25,18.52
ORD003448,4,PROD00083,64.77,7.63
ORD003449,1,PROD00191,36.94,18.68
ORD003449,2,PROD00108,94.41,26.69
ORD003449,3,PROD00225,291.63,11.69
ORD003449,4,PROD00230,166.03,33.48
ORD003450,1,PROD00215,80.0,6.74
ORD003451,1,PROD00035,866.56,14.36
ORD003452,1,PROD00198,59.8,21.51
ORD003453,1,PROD00066,29.02,16.92
ORD003453,2,PROD00029,244.5,24.03
ORD003454,1,PROD00237,186.92,11.54
ORD003455,1,PROD00067,146.92,13.43
ORD003456,1,PROD00035,853.89,7.05
ORD003457,1,PROD00057,87.55,31.58
ORD003457,2,PROD00018,718.12,17.67
ORD003457,3,PROD00064,14.39,6.57
ORD003457,4,PROD00182,62.0,33.13
ORD003458,1,PROD00121,46.85,12.07
ORD003459,1,PROD00020,378.11,24.32
ORD003460,1,PROD00084,396.39,6.19
ORD003461,1,PROD00083,53.74,28.18
ORD003462,1,PROD00192,49.36,8.36
ORD003462,2,PROD00228,45.14,17.26
ORD003462,3,PROD00086,319.75,8.99
ORD003463,1,PROD00074,23.05,22.01
ORD003464,1,PROD00050,74.95,7.89
ORD003465,1,PROD00090,289.87,14.12
ORD003466,1,PROD00018,803.17,28.82
ORD003467,1,PROD00212,69.26,28.43
ORD003467,2,PROD00048,27.43,14.68
ORD003468,1,PROD00012,1097.26,30.49
ORD003468,2,PROD00230,208.03,17.46
ORD003468,3,PROD00056,245.32,23.83
ORD003468,4,PROD00029,246.86,12.14
ORD003469,1,PROD00059,145.88,31.41
ORD003469,2,PROD00039,234.56,6.85
ORD003470,1,PROD00087,55.01,33.82
ORD003471,1,PROD00096,348.17,32.62
ORD003471,2,PROD00023,672.41,22.61
ORD003471,3,PROD00010,117.33,18.76
ORD003472,1,PROD00136,200.08,13.16
ORD003473,1,PROD00046,239.05,21.09
ORD003474,1,PROD00066,29.31,7.1
ORD003475,1,PROD00189,16.0,8.36
ORD003475,2,PROD00123,126.07,7.11
ORD003475,3,PROD00131,67.29,16.77
ORD003476,1,PROD00194,53.9,5.76
ORD003477,1,PROD00138,211.94,23.94
ORD003478,1,PROD00165,9.88,27.12
ORD003479,1,PROD00107,31.04,14.45
ORD003479,2,PROD00190,78.24,23.15
ORD003479,3,PROD00081,101.53,31.51
ORD003479,4,PROD00103,380.07,13.2
ORD003480,1,PROD00004,592.29,21.65
ORD003480,2,PROD00123,107.57,33.96
ORD003480,3,PROD00048,33.59,28.67
ORD003481,1,PROD00230,176.27,11.66
ORD003481,2,PROD00107,36.51,28.16
ORD003481,3,PROD00067,136.94,7.02
ORD003481,4,PROD00150,726.07,14.09
ORD003482,1,PROD00042,109.95,34.58
ORD003483,1,PROD00156,233.52,21.6
ORD003484,1,PROD00126,47.65,5.56
ORD003484,2,PROD00199,31.27,30.69
ORD003485,1,PROD00192,47.3,11.24
ORD003485,2,PROD00052,189.55,13.56
ORD003485,3,PROD00092,103.71,7.6
ORD003486,1,PROD00031,296.28,31.62
ORD003486,2,PROD00018,647.06,34.56
ORD003487,1,PROD00091,249.14,15.55
ORD003487,2,PROD00190,79.27,15.11
ORD003488,1,PROD00034,703.25,22.38
ORD003488,2,PROD00234,297.37,28.15
ORD003489,1,PROD00177,12.64,10.3
ORD003490,1,PROD00057,85.74,25.4
ORD003491,1,PROD00070,164.71,20.6
ORD003491,2,PROD00046,214.76,28.54
ORD003492,1,PROD00033,465.18,25.55
ORD003493,1,PROD00025,224.72,11.82
ORD003494,1,PROD00146,953.07,31.66
ORD003494,2,PROD00021,864.51,29.32
ORD003495,1,PROD00166,13.08,5.29
ORD003496,1,PROD00089,386.24,29.05
ORD003497,1,PROD00054,60.56,8.53
ORD003497,2,PROD00118,12.4,14.69
ORD003498,1,PROD00167,60.56,28.45
ORD003499,1,PROD00209,62.55,28.09
ORD003500,1,PROD00038,752.64,9.17
ORD003501,1,PROD00135,100.95,25.65
ORD003501,2,PROD00040,253.18,22.33
ORD003501,3,PROD00187,53.73,25.75
ORD003502,1,PROD00030,306.51,30.95
ORD003503,1,PROD00199,32.46,34.2
ORD003504,1,PROD00221,294.19,11.97
ORD003505,1,PROD00068,82.79,30.59
ORD003506,1,PROD00130,109.6,22.87
ORD003506,2,PROD00190,67.91,11.26
ORD003507,1,PROD00158,1398.71,23.61
ORD003507,2,PROD00223,38.84,9.46
ORD003507,3,PROD00109,280.42,27.33
ORD003507,4,PROD00037,713.16,30.42
ORD003508,1,PROD00237,181.25,29.29
ORD003509,1,PROD00049,49.57,34.94
ORD003510,1,PROD00037,757.19,7.35
ORD003510,2,PROD00017,86.07,31.79
ORD003511,1,PROD00107,32.74,9.04
ORD003512,1,PROD00166,12.88,32.35
ORD003512,2,PROD00212,59.53,33.6
ORD003512,3,PROD00113,49.22,26.84
ORD003513,1,PROD00194,64.0,7.91
ORD003514,1,PROD00063,140.4,33.73
ORD003514,2,PROD00107,33.02,14.21
ORD003515,1,PROD00168,31.1,27.86
ORD003515,2,PROD00053,162.32,15.83
ORD003515,3,PROD00164,29.27,8.06
ORD003516,1,PROD00205,46.24,24.79
ORD003516,2,PROD00021,862.76,21.94
ORD003516,3,PROD00099,195.55,17.28
ORD003516,4,PROD00018,655.21,34.82
ORD003517,1,PROD00202,8.51,8.8
ORD003518,1,PROD00067,129.06,5.31
ORD003519,1,PROD00176,12.54,21.31
ORD003519,2,PROD00159,403.25,29.75
ORD003519,3,PROD00132,88.13,10.65
ORD003520,1,PROD00152,1585.34,6.72
ORD003521,1,PROD00236,315.34,20.05
ORD003522,1,PROD00235,250.88,6.62
ORD003522,2,PROD00005,232.72,32.84
ORD003522,3,PROD00152,1507.24,22.38
ORD003523,1,PROD00050,66.01,19.48
ORD003524,1,PROD00103,370.44,29.68
ORD003525,1,PROD00151,326.7,29.98
ORD003525,2,PROD00231,130.78,32.49
ORD003526,1,PROD00049,44.26,27.88
ORD003526,2,PROD00006,133.27,8.2
ORD003526,3,PROD00106,416.23,6.46
ORD003527,1,PROD00022,852.79,22.83
ORD003528,1,PROD00230,199.76,25.43
ORD003529,1,PROD00005,237.37,9.52
ORD003529,2,PROD00037,732.15,5.88
ORD003530,1,PROD00163,29.36,27.57
ORD003531,1,PROD00158,1349.37,9.05
ORD003532,1,PROD00045,107.17,22.27
ORD003533,1,PROD00180,31.76,24.74
ORD003534,1,PROD00032,400.36,25.12
ORD003535,1,PROD00164,27.12,20.22
ORD003535,2,PROD00130,116.08,11.22
ORD003536,1,PROD00027,730.31,16.41
ORD003536,2,PROD00174,34.2,11.54
ORD003537,1,PROD00091,247.6,11.41
ORD003538,1,PROD00237,191.0,32.92
ORD003539,1,PROD00064,14.72,20.56
ORD003540,1,PROD00145,163.79,20.22
ORD003540,2,PROD00208,22.18,31.6
ORD003540,3,PROD00226,146.3,8.61
ORD003540,4,PROD00236,305.33,34.45
ORD003541,1,PROD00198,54.56,18.62
ORD003541,2,PROD00101,319.67,32.08
ORD003541,3,PROD00041,125.6,17.54
ORD003542,1,PROD00115,72.51,7.76
ORD003542,2,PROD00166,11.36,31.49
ORD003542,3,PROD00047,74.45,25.62
ORD003542,4,PROD00168,37.57,16.23
ORD003543,1,PROD00154,697.7,12.47
ORD003544,1,PROD00167,48.9,33.29
ORD003545,1,PROD00102,218.6,30.13
ORD003545,2,PROD00200,38.61,12.41
ORD003546,1,PROD00135,105.91,31.42
ORD003547,1,PROD00130,120.99,10.78
ORD003548,1,PROD00161,895.79,30.66
ORD003549,1,PROD00132,85.91,12.05
ORD003549,2,PROD00028,797.61,34.02
ORD003549,3,PROD00168,35.76,10.01
ORD003549,4,PROD00163,31.66,10.54
ORD003550,1,PROD00045,115.5,17.24
ORD003551,1,PROD00188,49.31,32.34
ORD003552,1,PROD00115,67.46,7.87
ORD003553,1,PROD00006,135.33,19.93
ORD003554,1,PROD00022,817.74,25.87
ORD003554,2,PROD00219,298.95,34.57
ORD003555,1,PROD00062,47.42,27.21
ORD003556,1,PROD00109,293.54,13.84
ORD003556,2,PROD00035,809.63,28.73
ORD003556,3,PROD00032,369.27,19.42
ORD003556,4,PROD00152,1622.14,18.35
ORD003557,1,PROD00170,20.83,19.45
ORD003557,2,PROD00128,79.01,32.11
ORD003557,3,PROD00202,9.27,21.35
ORD003558,1,PROD00212,68.56,13.38
ORD003558,2,PROD00033,482.68,16.3
ORD003559,1,PROD00162,924.68,11.54
ORD003560,1,PROD00094,134.87,32.68
ORD003561,1,PROD00086,318.59,10.38
ORD003562,1,PROD00117,90.34,22.85
ORD003562,2,PROD00168,33.1,19.89
ORD003562,3,PROD00183,18.79,22.23
ORD003563,1,PROD00158,1374.01,5.38
ORD003564,1,PROD00014,513.79,31.83
ORD003565,1,PROD00098,358.76,27.39
ORD003565,2,PROD00030,329.11,17.95
ORD003565,3,PROD00180,30.18,27.02
ORD003565,4,PROD00210,69.19,27.93
ORD003566,1,PROD00222,229.18,22.68
ORD003566,2,PROD00069,63.49,32.73
