customer_id,customer_unique_id,customer_state
OC002970,CUST102018,MG
OC002971,CUST102019,GO
OC002972,CUST102020,SC
OC002973,CUST102021,GO
OC002974,CUST102022,GO
OC002975,CUST102023,RS
OC002976,CUST102024,BA
OC002977,CUST102025,CE
OC002978,CUST102026,MG
OC002979,CUST102027,BA
OC002980,CUST102028,BA
OC002981,CUST102029,BA
OC002982,CUST102029,BA
OC002983,CUST102029,BA
OC002984,CUST102029,BA
OC002985,CUST102029,BA
OC002986,CUST102030,SC
OC002987,CUST102031,MG
OC002988,CUST102032,BA
OC002989,CUST102033,PE
OC002990,CUST102034,PE
OC002991,CUST102035,RJ
OC002992,CUST102036,BA
OC002993,CUST102037,RS
OC002994,CUST102037,RS
OC002995,CUST102038,GO
OC002996,CUST102039,RJ
OC002997,CUST102039,RJ
OC002998,CUST102039,RJ
OC002999,CUST102039,RJ
OC003000,CUST102039,RJ
OC003001,CUST102040,PR
OC003002,CUST102041,GO
OC003003,CUST102042,RS
OC003004,CUST102043,MG
OC003005,CUST102044,RJ
OC003006,CUST102045,SP
OC003007,CUST102046,PR
OC003008,CUST102047,SC
OC003009,CUST102048,CE
OC003010,CUST102049,SC
OC003011,CUST102050,RS
OC003012,CUST102050,RS
OC003013,CUST102050,RS
OC003014,CUST102050,RS
OC003015,CUST102051,MG
OC003016,CUST102052,BA
OC003017,CUST102053,CE
OC003018,CUST102054,BA
OC003019,CUST102054,BA
OC003020,CUST102054,BA
OC003021,CUST102054,BA
OC003022,CUST102055,RS
OC003023,CUST102056,MG
OC003024,CUST102057,GO
OC003025,CUST102058,PE
OC003026,CUST102058,PE
OC003027,CUST102058,PE
OC003028,CUST102059,GO
OC003029,CUST102060,GO
OC003030,CUST102060,GO
OC003031,CUST102061,PR
OC003032,CUST102062,GO
OC003033,CUST102063,SP
OC003034,CUST102064,RJ
OC003035,CUST102065,SC
OC003036,CUST102066,PE
OC003037,CUST102067,GO
OC003038,CUST102068,RS
OC003039,CUST102069,RS
OC003040,CUST102070,CE
OC003041,CUST102071,BA
OC003042,CUST102072,SP
OC003043,CUST102073,SP
OC003044,CUST102074,PR
OC003045,CUST102074,PR
OC003046,CUST102075,GO
OC003047,CUST102076,CE
OC003048,CUST102077,GO
OC003049,CUST102078,PR
OC003050,CUST102078,PR
OC003051,CUST102078,PR
OC003052,CUST102078,PR
OC003053,CUST102078,PR
OC003054,CUST102079,PE
OC003055,CUST102080,SP
OC003056,CUST102081,RJ
OC003057,CUST102081,RJ
OC003058,CUST102081,RJ
OC003059,CUST102081,RJ
OC003060,CUST102081,RJ
OC003061,CUST102081,RJ
OC003062,CUST102081,RJ
OC003063,CUST102081,RJ
OC003064,CUST102081,RJ
OC003065,CUST102082,SC
OC003066,CUST102083,MG
OC003067,CUST102084,PR
OC003068,CUST102084,PR
OC003069,CUST102085,BA
OC003070,CUST102085,BA
OC003071,CUST102086,SC
OC003072,CUST102087,BA
OC003073,CUST102087,BA
OC003074,CUST102087,BA
OC003075,CUST102087,BA
OC003076,CUST102088,SP
OC003077,CUST102089,SC
OC003078,CUST102089,SC
OC003079,CUST102089,SC
OC003080,CUST102090,SP
OC003081,CUST102090,SP
OC003082,CUST102091,CE
OC003083,CUST102091,CE
OC003084,CUST102092,PE
OC003085,CUST102093,RS
OC003086,CUST102094,BA
OC003087,CUST102094,BA
OC003088,CUST102095,PE
OC003089,CUST102095,PE
OC003090,CUST102095,PE
OC003091,CUST102095,PE
OC003092,CUST102096,PR
OC003093,CUST102097,RJ
OC003094,CUST102098,SC
OC003095,CUST102099,PE
OC003096,CUST102100,GO
OC003097,CUST102100,GO
OC003098,CUST102100,GO
OC003099,CUST102100,GO
OC003100,CUST102101,PE
OC003101,CUST102102,PR
OC003102,CUST102103,CE
OC003103,CUST102104,CE
OC003104,CUST102105,RJ
OC003105,CUST102105,RJ
OC003106,CUST102105,RJ
OC003107,CUST102105,RJ
OC003108,CUST102106,MG
OC003109,CUST102106,MG
OC003110,CUST102107,RJ
OC003111,CUST102108,SC
OC003112,CUST102109,BA
OC003113,CUST102110,BA
OC003114,CUST102110,BA
OC003115,CUST102111,PE
OC003116,CUST102112,BA
OC003117,CUST102113,MG
OC003118,CUST102114,RS
OC003119,CUST102115,CE
OC003120,CUST102116,PE
OC003121,CUST102117,SC
OC003122,CUST102118,PE
OC003123,CUST102119,SP
OC003124,CUST102120,SP
OC003125,CUST102120,SP
OC003126,CUST102121,SP
OC003127,CUST102122,MG
OC003128,CUST102123,BA
OC003129,CUST102123,BA
OC003130,CUST102123,BA
OC003131,CUST102123,BA
OC003132,CUST102123,BA
OC003133,CUST102123,BA
OC003134,CUST102124,GO
OC003135,CUST102124,GO
OC003136,CUST102124,GO
OC003137,CUST102124,GO
OC003138,CUST102124,GO
OC003139,CUST102124,GO
OC003140,CUST102124,GO
OC003141,CUST102124,GO
OC003142,CUST102124,GO
OC003143,CUST102125,PE
OC003144,CUST102126,GO
OC003145,CUST102127,MG
OC003146,CUST102128,CE
OC003147,CUST102128,CE
OC003148,CUST102128,CE
OC003149,CUST102129,PE
OC003150,CUST102130,MG
OC003151,CUST102131,BA
OC003152,CUST102132,CE
OC003153,CUST102133,BA
OC003154,CUST102134,MG
OC003155,CUST102135,SC
OC003156,CUST102135,SC
OC003157,CUST102136,CE
OC003158,CUST102137,PR
OC003159,CUST102138,CE
OC003160,CUST102138,CE
OC003161,CUST102139,BA
OC003162,CUST102139,BA
OC003163,CUST102139,BA
OC003164,CUST102140,PE
OC003165,CUST102141,PE
OC003166,CUST102142,PE
OC003167,CUST102143,GO
OC003168,CUST102144,CE
OC003169,CUST102145,PR
OC003170,CUST102146,GO
OC003171,CUST102147,SP
OC003172,CUST102148,BA
OC003173,CUST102148,BA
OC003174,CUST102149,BA
OC003175,CUST102150,RJ
OC003176,CUST102151,SC
OC003177,CUST102152,CE
OC003178,CUST102153,PR
OC003179,CUST102154,SP
OC003180,CUST102154,SP
OC003181,CUST102155,CE
OC003182,CUST102156,GO
OC003183,CUST102157,PR
OC003184,CUST102158,CE
OC003185,CUST102159,CE
OC003186,CUST102160,RS
OC003187,CUST102161,SP
OC003188,CUST102161,SP
OC003189,CUST102162,CE
OC003190,CUST102163,GO
OC003191,CUST102164,MG
OC003192,CUST102164,MG
OC003193,CUST102164,MG
OC003194,CUST102165,PE
OC003195,CUST102166,CE
OC003196,CUST102167,SC
OC003197,CUST102167,SC
OC003198,CUST102168,MG
OC003199,CUST102169,RS
OC003200,CUST102170,SP
OC003201,CUST102171,CE
OC003202,CUST102172,RJ
OC003203,CUST102173,RS
OC003204,CUST102174,SP
OC003205,CUST102174,SP
OC003206,CUST102175,GO
OC003207,CUST102176,BA
OC003208,CUST102177,SC
OC003209,CUST102178,MG
OC003210,CUST102179,SC
OC003211,CUST102179,SC
OC003212,CUST102180,RS
OC003213,CUST102181,SC
OC003214,CUST102181,SC
OC003215,CUST102182,PE
OC003216,CUST102182,PE
OC003217,CUST102182,PE
OC003218,CUST102182,PE
OC003219,CUST102182,PE
OC003220,CUST102182,PE
OC003221,CUST102183,CE
OC003222,CUST102184,GO
OC003223,CUST102185,SP
OC003224,CUST102186,MG
OC003225,CUST102187,PE
OC003226,CUST102187,PE
OC003227,CUST102187,PE
OC003228,CUST102187,PE
OC003229,CUST102188,RS
OC003230,CUST102189,PE
OC003231,CUST102189,PE
OC003232,CUST102189,PE
OC003233,CUST102189,PE
OC003234,CUST102190,BA
OC003235,CUST102191,GO
OC003236,CUST102192,PE
OC003237,CUST102193,SC
OC003238,CUST102194,BA
OC003239,CUST102195,MG
OC003240,CUST102196,GO
OC003241,CUST102197,PE
OC003242,CUST102198,BA
OC003243,CUST102199,PE
OC003244,CUST102199,PE
OC003245,CUST102200,BA
OC003246,CUST102201,PR
OC003247,CUST102202,CE
OC003248,CUST102203,GO
OC003249,CUST102204,RS
OC003250,CUST102204,RS
OC003251,CUST102204,RS
OC003252,CUST102205,RS
OC003253,CUST102206,PR
OC003254,CUST102207,PE
OC003255,CUST102208,PR
OC003256,CUST102209,RS
OC003257,CUST102210,PR
OC003258,CUST102211,PR
OC003259,CUST102212,RS
OC003260,CUST102213,GO
OC003261,CUST102214,BA
OC003262,CUST102215,GO
OC003263,CUST102215,GO
OC003264,CUST102216,BA
OC003265,CUST102217,PE
OC003266,CUST102218,PR
OC003267,CUST102219,PR
OC003268,CUST102220,RJ
OC003269,CUST102221,CE
OC003270,CUST102221,CE
OC003271,CUST102222,PE
OC003272,CUST102223,SC
OC003273,CUST102223,SC
OC003274,CUST102223,SC
OC003275,CUST102223,SC
OC003276,CUST102223,SC
OC003277,CUST102223,SC
OC003278,CUST102223,SC
OC003279,CUST102223,SC
OC003280,CUST102223,SC
OC003281,CUST102223,SC
OC003282,CUST102223,SC
OC003283,CUST102224,SC
OC003284,CUST102225,BA
OC003285,CUST102225,BA
OC003286,CUST102225,BA
OC003287,CUST102225,BA
OC003288,CUST102226,MG
OC003289,CUST102226,MG
OC003290,CUST102226,MG
OC003291,CUST102226,MG
OC003292,CUST102226,MG
OC003293,CUST102226,MG
OC003294,CUST102227,PR
OC003295,CUST102228,SP
OC003296,CUST102229,PR
OC003297,CUST102230,RJ
OC003298,CUST102230,RJ
OC003299,CUST102230,RJ
OC003300,CUST102230,RJ
OC003301,CUST102231,BA
OC003302,CUST102231,BA
OC003303,CUST102231,BA
OC003304,CUST102231,BA
OC003305,CUST102232,GO
OC003306,CUST102233,PR
OC003307,CUST102234,GO
OC003308,CUST102235,RS
OC003309,CUST102236,RS
OC003310,CUST102237,PE
OC003311,CUST102238,PR
OC003312,CUST102239,PE
OC003313,CUST102239,PE
OC003314,CUST102240,PR
OC003315,CUST102241,MG
OC003316,CUST102242,RJ
OC003317,CUST102243,CE
OC003318,CUST102244,CE
OC003319,CUST102245,RS
OC003320,CUST102246,RS
OC003321,CUST102246,RS
OC003322,CUST102246,RS
OC003323,CUST102246,RS
OC003324,CUST102246,RS
OC003325,CUST102247,SP
OC003326,CUST102248,PE
OC003327,CUST102249,RS
OC003328,CUST102250,RS
OC003329,CUST102251,SP
OC003330,CUST102252,RJ
OC003331,CUST102253,SC
OC003332,CUST102254,BA
OC003333,CUST102255,GO
OC003334,CUST102256,RJ
OC003335,CUST102257,MG
OC003336,CUST102257,MG
OC003337,CUST102257,MG
OC003338,CUST102258,SP
OC003339,CUST102259,PE
OC003340,CUST102260,MG
OC003341,CUST102260,MG
OC003342,CUST102261,SC
OC003343,CUST102262,GO
OC003344,CUST102262,GO
OC003345,CUST102263,GO
OC003346,CUST102264,RS
OC003347,CUST102265,PR
OC003348,CUST102265,PR
OC003349,CUST102266,BA
OC003350,CUST102267,PR
OC003351,CUST102268,SP
OC003352,CUST102269,RJ
OC003353,CUST102270,CE
OC003354,CUST102271,RS
OC003355,CUST102272,PE
OC003356,CUST102273,SP
OC003357,CUST102274,MG
OC003358,CUST102275,SC
OC003359,CUST102276,MG
OC003360,CUST102277,SP
OC003361,CUST102278,SC
OC003362,CUST102278,SC
OC003363,CUST102278,SC
OC003364,CUST102279,GO
OC003365,CUST102279,GO
OC003366,CUST102279,GO
OC003367,CUST102279,GO
OC003368,CUST102279,GO
OC003369,CUST102280,MG
OC003370,CUST102281,PR
OC003371,CUST102282,SP
OC003372,CUST102283,SP
OC003373,CUST102284,PR
OC003374,CUST102285,CE
OC003375,CUST102286,CE
OC003376,CUST102287,RJ
OC003377,CUST102288,BA
OC003378,CUST102288,BA
OC003379,CUST102289,PR
OC003380,CUST102290,GO
OC003381,CUST102291,PE
OC003382,CUST102292,PE
OC003383,CUST102293,GO
OC003384,CUST102293,GO
OC003385,CUST102293,GO
OC003386,CUST102294,MG
OC003387,CUST102295,PE
OC003388,CUST102295,PE
OC003389,CUST102295,PE
OC003390,CUST102295,PE
OC003391,CUST102296,GO
OC003392,CUST102297,PR
OC003393,CUST102298,RS
OC003394,CUST102299,RJ
OC003395,CUST102300,BA
OC003396,CUST102301,MG
OC003397,CUST102302,GO
OC003398,CUST102302,GO
OC003399,CUST102302,GO
OC003400,CUST102302,GO
OC003401,CUST102303,PR
OC003402,CUST102304,MG
OC003403,CUST102304,MG
OC003404,CUST102304,MG
OC003405,CUST102304,MG
OC003406,CUST102305,SP
OC003407,CUST102306,BA
OC003408,CUST102307,PR
OC003409,CUST102308,CE
OC003410,CUST102309,RS
OC003411,CUST102310,MG
OC003412,CUST102310,MG
OC003413,CUST102311,CE
OC003414,CUST102312,SC
OC003415,CUST102313,SC
OC003416,CUST102314,PE
OC003417,CUST102314,PE
OC003418,CUST102314,PE
OC003419,CUST102314,PE
OC003420,CUST102315,BA
OC003421,CUST102316,RJ
OC003422,CUST102317,SC
OC003423,CUST102318,RJ
OC003424,CUST102319,MG
OC003425,CUST102320,MG
OC003426,CUST102321,GO
OC003427,CUST102322,BA
OC003428,CUST102323,RS
OC003429,CUST102324,SP
OC003430,CUST102324,SP
OC003431,CUST102325,PR
OC003432,CUST102325,PR
OC003433,CUST102326,SC
OC003434,CUST102327,RS
OC003435,CUST102328,GO
OC003436,CUST102328,GO
OC003437,CUST102328,GO
OC003438,CUST102328,GO
OC003439,CUST102328,GO
OC003440,CUST102329,PR
OC003441,CUST102330,BA
OC003442,CUST102331,PR
OC003443,CUST102332,CE
OC003444,CUST102333,CE
OC003445,CUST102334,SP
OC003446,CUST102334,SP
OC003447,CUST102334,SP
OC003448,CUST102334,SP
OC003449,CUST102335,PR
OC003450,CUST102336,BA
OC003451,CUST102337,RS
OC003452,CUST102337,RS
OC003453,CUST102338,SP
OC003454,CUST102339,RJ
OC003455,CUST102340,GO
OC003456,CUST102341,PR
OC003457,CUST102342,MG
OC003458,CUST102343,SC
OC003459,CUST102344,PE
OC003460,CUST102345,PR
OC003461,CUST102346,RJ
OC003462,CUST102347,PR
OC003463,CUST102347,PR
OC003464,CUST102347,PR
OC003465,CUST102348,BA
OC003466,CUST102349,CE
OC003467,CUST102350,RS
OC003468,CUST102351,RS
OC003469,CUST102352,MG
OC003470,CUST102353,GO
OC003471,CUST102354,MG
OC003472,CUST102355,GO
OC003473,CUST102355,GO
OC003474,CUST102356,CE
OC003475,CUST102356,CE
OC003476,CUST102357,BA
OC003477,CUST102358,SC
OC003478,CUST102359,PE
OC003479,CUST102360,GO
OC003480,CUST102361,PE
OC003481,CUST102361,PE
OC003482,CUST102361,PE
OC003483,CUST102361,PE
OC003484,CUST102361,PE
OC003485,CUST102361,PE
OC003486,CUST102362,RS
OC003487,CUST102363,RS
OC003488,CUST102364,CE
OC003489,CUST102364,CE
OC003490,CUST102365,RJ
OC003491,CUST102366,PE
OC003492,CUST102367,GO
OC003493,CUST102368,PE
OC003494,CUST102369,BA
OC003495,CUST102370,RJ
OC003496,CUST102371,CE
OC003497,CUST102372,RJ
OC003498,CUST102373,SP
OC003499,CUST102374,PE
OC003500,CUST102375,PE
OC003501,CUST102376,RS
OC003502,CUST102376,RS
OC003503,CUST102376,RS
OC003504,CUST102376,RS
OC003505,CUST102377,CE
OC003506,CUST102378,PE
OC003507,CUST102379,MG
OC003508,CUST102380,MG
OC003509,CUST102381,BA
OC003510,CUST102382,PE
OC003511,CUST102383,GO
OC003512,CUST102383,GO
OC003513,CUST102383,GO
OC003514,CUST102384,RJ
OC003515,CUST102385,RS
OC003516,CUST102385,RS
OC003517,CUST102385,RS
OC003518,CUST102386,CE
OC003519,CUST102387,GO
OC003520,CUST102388,RJ
OC003521,CUST102389,PE
OC003522,CUST102390,GO
OC003523,CUST102390,GO
OC003524,CUST102390,GO
OC003525,CUST102391,SP
OC003526,CUST102392,GO
OC003527,CUST102393,MG
OC003528,CUST102393,MG
OC003529,CUST102393,MG
OC003530,CUST102394,PE
OC003531,CUST102394,PE
OC003532,CUST102394,PE
OC003533,CUST102394,PE
OC003534,CUST102395,SC
OC003535,CUST102396,GO
OC003536,CUST102397,CE
OC003537,CUST102398,SP
OC003538,CUST102399,PE
OC003539,CUST102400,GO
OC003540,CUST102401,PR
OC003541,CUST102402,SP
OC003542,CUST102403,SC
OC003543,CUST102404,PR
OC003544,CUST102404,PR
OC003545,CUST102404,PR
OC003546,CUST102404,PR
OC003547,CUST102404,PR
OC003548,CUST102405,SP
OC003549,CUST102406,RS
OC003550,CUST102407,CE
OC003551,CUST102408,RJ
OC003552,CUST102408,RJ
OC003553,CUST102409,SP
OC003554,CUST102410,SC
OC003555,CUST102411,BA
OC003556,CUST102412,RJ
OC003557,CUST102413,PE
OC003558,CUST102414,SP
OC003559,CUST102415,RJ
OC003560,CUST102415,RJ
OC003561,CUST102415,RJ
OC003562,CUST102415,RJ
OC003563,CUST102415,RJ
OC003564,CUST102415,RJ
OC003565,CUST102415,RJ
OC003566,CUST102416,GO
OC003567,CUST102417,SP
OC003568,CUST102417,SP
OC003569,CUST102418,PR
OC003570,CUST102419,SC
OC003571,CUST102420,MG
OC003572,CUST102421,MG
OC003573,CUST102422,SC
OC003574,CUST102422,SC
OC003575,CUST102423,BA
OC003576,CUST102424,SC
OC003577,CUST102425,GO
OC003578,CUST102426,SC
OC003579,CUST102427,SC
OC003580,CUST102428,RJ
OC003581,CUST102428,RJ
OC003582,CUST102429,PE
OC003583,CUST102430,MG
OC003584,CUST102431,BA
OC003585,CUST102432,RJ
OC003586,CUST102433,MG
OC003587,CUST102434,PE
OC003588,CUST102434,PE
OC003589,CUST102435,SC
OC003590,CUST102436,PE
OC003591,CUST102436,PE
OC003592,CUST102436,PE
OC003593,CUST102436,PE
OC003594,CUST102436,PE
OC003595,CUST102437,MG
OC003596,CUST102438,RS
OC003597,CUST102438,RS
OC003598,CUST102438,RS
OC003599,CUST102438,RS
OC003600,CUST102439,SP
OC003601,CUST102440,SP
OC003602,CUST102441,PR
OC003603,CUST102442,GO
OC003604,CUST102443,PE
OC003605,CUST102444,SC
OC003606,CUST102445,PE
OC003607,CUST102446,SC
OC003608,CUST102446,SC
OC003609,CUST102446,SC
OC003610,CUST102447,RS
OC003611,CUST102448,RS
OC003612,CUST102449,GO
OC003613,CUST102450,BA
OC003614,CUST102450,BA
OC003615,CUST102450,BA
OC003616,CUST102451,MG
OC003617,CUST102452,PR
OC003618,CUST102453,RS
OC003619,CUST102454,RJ
OC003620,CUST102455,SP
OC003621,CUST102456,SC
OC003622,CUST102457,CE
OC003623,CUST102458,SP
OC003624,CUST102459,RS
OC003625,CUST102460,RS
OC003626,CUST102460,RS
OC003627,CUST102460,RS
OC003628,CUST102460,RS
OC003629,CUST102461,RJ
OC003630,CUST102462,RJ
OC003631,CUST102463,CE
OC003632,CUST102464,SP
OC003633,CUST102465,GO
OC003634,CUST102465,GO
OC003635,CUST102465,GO
OC003636,CUST102465,GO
OC003637,CUST102466,CE
OC003638,CUST102467,SP
OC003639,CUST102468,RS
OC003640,CUST102469,SP
OC003641,CUST102469,SP
OC003642,CUST102470,SC
OC003643,CUST102471,GO
OC003644,CUST102472,RS
OC003645,CUST102472,RS
OC003646,CUST102473,PE
OC003647,CUST102474,RS
OC003648,CUST102475,SP
OC003649,CUST102475,SP
OC003650,CUST102476,MG
OC003651,CUST102477,PE
OC003652,CUST102478,PR
OC003653,CUST102478,PR
OC003654,CUST102479,RS
OC003655,CUST102480,CE
OC003656,CUST102481,BA
OC003657,CUST102482,CE
OC003658,CUST102482,CE
OC003659,CUST102482,CE
OC003660,CUST102483,CE
OC003661,CUST102484,BA
OC003662,CUST102485,RS
OC003663,CUST102486,PR
OC003664,CUST102487,MG
OC003665,CUST102488,PE
OC003666,CUST102489,RS
OC003667,CUST102490,SC
OC003668,CUST102490,SC
OC003669,CUST102491,PR
OC003670,CUST102492,PR
OC003671,CUST102493,SP
OC003672,CUST102494,PE
OC003673,CUST102495,CE
OC003674,CUST102496,MG
OC003675,CUST102497,SC
OC003676,CUST102498,PE
OC003677,CUST102499,GO
OC003678,CUST102499,GO
OC003679,CUST102499,GO
OC003680,CUST102499,GO
OC003681,CUST102500,SP
OC003682,CUST102501,BA
OC003683,CUST102502,SC
OC003684,CUST102503,PE
OC003685,CUST102504,BA
OC003686,CUST102504,BA
OC003687,CUST102505,SC
OC003688,CUST102506,SC
OC003689,CUST102507,MG
OC003690,CUST102508,PR
OC003691,CUST102509,SC
OC003692,CUST102510,MG
OC003693,CUST102511,PE
OC003694,CUST102512,GO
OC003695,CUST102513,RS
OC003696,CUST102514,RS
OC003697,CUST102515,PR
OC003698,CUST102516,MG
OC003699,CUST102517,GO
OC003700,CUST102517,GO
OC003701,CUST102517,GO
OC003702,CUST102518,SP
OC003703,CUST102519,PE
OC003704,CUST102519,PE
OC003705,CUST102519,PE
OC003706,CUST102519,PE
OC003707,CUST102520,SC
OC003708,CUST102520,SC
OC003709,CUST102520,SC
OC003710,CUST102521,SC
OC003711,CUST102522,PE
OC003712,CUST102522,PE
OC003713,CUST102523,PE
OC003714,CUST102524,MG
OC003715,CUST102525,SC
OC003716,CUST102526,RS
OC003717,CUST102527,PR
OC003718,CUST102527,PR
OC003719,CUST102528,RS
OC003720,CUST102529,BA
OC003721,CUST102529,BA
OC003722,CUST102529,BA
OC003723,CUST102529,BA
OC003724,CUST102529,BA
OC003725,CUST102529,BA
OC003726,CUST102530,RJ
OC003727,CUST102531,GO
OC003728,CUST102532,BA
OC003729,CUST102532,BA
OC003730,CUST102532,BA
OC003731,CUST102533,RJ
OC003732,CUST102534,PE
OC003733,CUST102535,RS
OC003734,CUST102536,SP
OC003735,CUST102537,PR
OC003736,CUST102538,SC
OC003737,CUST102538,SC
OC003738,CUST102538,SC
OC003739,CUST102539,CE
OC003740,CUST102539,CE
OC003741,CUST102539,CE
OC003742,CUST102539,CE
OC003743,CUST102539,CE
OC003744,CUST102540,CE
OC003745,CUST102541,SP
OC003746,CUST102542,RJ
OC003747,CUST102543,RS
OC003748,CUST102544,CE
OC003749,CUST102545,PE
OC003750,CUST102546,RS
OC003751,CUST102547,GO
OC003752,CUST102548,RS
OC003753,CUST102549,BA
OC003754,CUST102549,BA
OC003755,CUST102550,PR
OC003756,CUST102551,SP
OC003757,CUST102552,RS
OC003758,CUST102553,RS
OC003759,CUST102554,RJ
OC003760,CUST102555,GO
OC003761,CUST102556,RS
OC003762,CUST102556,RS
OC003763,CUST102556,RS
OC003764,CUST102556,RS
OC003765,CUST102557,CE
OC003766,CUST102558,RS
OC003767,CUST102559,SC
OC003768,CUST102560,RS
OC003769,CUST102561,PE
OC003770,CUST102561,PE
OC003771,CUST102562,BA
OC003772,CUST102563,PR
OC003773,CUST102564,SC
OC003774,CUST102565,GO
OC003775,CUST102565,GO
OC003776,CUST102565,GO
OC003777,CUST102565,GO
OC003778,CUST102565,GO
OC003779,CUST102566,PE
OC003780,CUST102567,BA
OC003781,CUST102568,PR
OC003782,CUST102569,PR
OC003783,CUST102570,BA
OC003784,CUST102571,PE
OC003785,CUST102572,GO
OC003786,CUST102573,GO
OC003787,CUST102574,RJ
OC003788,CUST102575,GO
OC003789,CUST102576,BA
OC003790,CUST102577,RS
OC003791,CUST102578,BA
OC003792,CUST102579,BA
OC003793,CUST102580,SC
OC003794,CUST102581,SP
OC003795,CUST102582,CE
OC003796,CUST102583,RS
OC003797,CUST102584,MG
OC003798,CUST102585,SP
OC003799,CUST102586,PR
OC003800,CUST102587,PE
OC003801,CUST102587,PE
OC003802,CUST102587,PE
OC003803,CUST102587,PE
OC003804,CUST102588,CE
OC003805,CUST102589,CE
OC003806,CUST102590,SC
OC003807,CUST102591,PR
OC003808,CUST102592,MG
OC003809,CUST102593,RS
OC003810,CUST102594,BA
OC003811,CUST102595,RS
OC003812,CUST102595,RS
OC003813,CUST102595,RS
OC003814,CUST102595,RS
OC003815,CUST102596,SC
OC003816,CUST102597,CE
OC003817,CUST102598,RS
OC003818,CUST102599,GO
OC003819,CUST102600,PE
OC003820,CUST102601,BA
OC003821,CUST102602,PR
OC003822,CUST102603,GO
OC003823,CUST102604,GO
OC003824,CUST102605,GO
OC003825,CUST102606,MG
OC003826,CUST102607,BA
OC003827,CUST102608,MG
OC003828,CUST102609,MG
OC003829,CUST102610,PE
OC003830,CUST102611,GO
OC003831,CUST102612,MG
OC003832,CUST102613,PE
OC003833,CUST102614,SP
OC003834,CUST102614,SP
OC003835,CUST102614,SP
OC003836,CUST102614,SP
OC003837,CUST102614,SP
OC003838,CUST102615,PE
OC003839,CUST102616,SP
OC003840,CUST102616,SP
OC003841,CUST102616,SP
OC003842,CUST102616,SP
OC003843,CUST102616,SP
OC003844,CUST102616,SP
OC003845,CUST102616,SP
OC003846,CUST102616,SP
OC003847,CUST102616,SP
OC003848,CUST102617,RJ
OC003849,CUST102618,SP
OC003850,CUST102619,SP
OC003851,CUST102620,SC
OC003852,CUST102620,SC
OC003853,CUST102621,MG
OC003854,CUST102622,RS
OC003855,CUST102623,RJ
OC003856,CUST102624,MG
OC003857,CUST102625,SP
OC003858,CUST102626,RS
OC003859,CUST102627,PE
OC003860,CUST102628,GO
OC003861,CUST102629,BA
OC003862,CUST102630,SP
OC003863,CUST102631,CE
OC003864,CUST102632,CE
OC003865,CUST102633,GO
OC003866,CUST102634,GO
OC003867,CUST102634,GO
OC003868,CUST102634,GO
OC003869,CUST102634,GO
OC003870,CUST102634,GO
OC003871,CUST102635,SP
OC003872,CUST102636,SP
OC003873,CUST102637,PE
OC003874,CUST102638,PE
OC003875,CUST102639,SC
OC003876,CUST102640,SP
OC003877,CUST102640,SP
OC003878,CUST102640,SP
OC003879,CUST102640,SP
OC003880,CUST102640,SP
OC003881,CUST102640,SP
OC003882,CUST102640,SP
OC003883,CUST102640,SP
OC003884,CUST102641,SP
OC003885,CUST102642,PE
OC003886,CUST102643,PR
OC003887,CUST102644,PE
OC003888,CUST102645,PR
OC003889,CUST102646,SP
OC003890,CUST102647,PE
OC003891,CUST102648,SC
OC003892,CUST102649,MG
OC003893,CUST102650,RJ
OC003894,CUST102651,RJ
OC003895,CUST102652,PE
OC003896,CUST102653,MG
OC003897,CUST102654,RS
OC003898,CUST102654,RS
OC003899,CUST102655,RS
OC003900,CUST102655,RS
OC003901,CUST102655,RS
OC003902,CUST102656,CE
OC003903,CUST102656,CE
OC003904,CUST102656,CE
OC003905,CUST102656,CE
OC003906,CUST102656,CE
OC003907,CUST102656,CE
OC003908,CUST102656,CE
OC003909,CUST102657,PE
OC003910,CUST102658,PR
OC003911,CUST102659,BA
OC003912,CUST102660,PR
OC003913,CUST102660,PR
OC003914,CUST102661,SC
OC003915,CUST102661,SC
OC003916,CUST102661,SC
OC003917,CUST102661,SC
OC003918,CUST102662,RJ
OC003919,CUST102663,BA
OC003920,CUST102664,SC
OC003921,CUST102665,GO
OC003922,CUST102666,CE
OC003923,CUST102666,CE
OC003924,CUST102666,CE
OC003925,CUST102666,CE
OC003926,CUST102666,CE
OC003927,CUST102667,RS
OC003928,CUST102667,RS
OC003929,CUST102667,RS
OC003930,CUST102668,RS
OC003931,CUST102669,PR
OC003932,CUST102670,RJ
OC003933,CUST102671,SP
OC003934,CUST102672,RJ
OC003935,CUST102673,SC
OC003936,CUST102674,SC
OC003937,CUST102674,SC
OC003938,CUST102675,SC
OC003939,CUST102676,PE
OC003940,CUST102677,GO
OC003941,CUST102678,SP
OC003942,CUST102679,SP
OC003943,CUST102680,MG
OC003944,CUST102681,RJ
OC003945,CUST102682,GO
OC003946,CUST102683,SC
OC003947,CUST102684,BA
OC003948,CUST102684,BA
OC003949,CUST102684,BA
OC003950,CUST102684,BA
OC003951,CUST102684,BA
OC003952,CUST102684,BA
OC003953,CUST102684,BA
OC003954,CUST102684,BA
OC003955,CUST102684,BA
OC003956,CUST102684,BA
OC003957,CUST102684,BA
OC003958,CUST102685,CE
OC003959,CUST102686,RJ
OC003960,CUST102687,PE
OC003961,CUST102688,SP
OC003962,CUST102688,SP
